Session,Cluster,Note 1 midi,Note 1 name,Note 1 encoding,Note 2 midi,Note 2 encoding,Note 2 encoding
8,95,63,Eb Without octave key,0010110000000_1100110000,74,D With octave key,1010110000000_1100100000
8,95,67,G Without octave key,0010110000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
8,34,71,B Without octave key,0010000000000_0000000000,86,High D,1000000000001_0000000000
8,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
8,77,64,E Without octave key,0010110000000_1100000000,76,E With octave key,1010110000000_1100000000
8,66,70,Bb Without octave key (side key),0010100000000_0000000000,89,High F (side),1000000000111_0000000100
8,17,82,Bb With octave key (Bis key),1011100000000_0000000000,86,High D,1000000000001_0000000000
8,27,59,Low B,0010110010000_1100101000,87,High Eb,1000000000011_0000000000
8,24,72,C Without octave key,0000100000000_0000000000,89,High F (side),1000000000111_0000000100
8,119,63,Eb Without octave key,0010110000000_1100110000,83,B With octave key,1010000000000_0000000000
8,66,69,A Without octave key,0010100000000_0000000000,88,High E,1000000000011_0000000100
8,77,70,Bb Without octave key (side key),0010100000000_0000000000,81,A With octave key,1010100000000_0000000000
8,27,60,Low C,0010110000000_1100101000,87,High Eb,1000000000011_0000000000
8,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
8,67,70,Bb Without octave key (Bis key),0011100000000_0000000000,90,High F# (front),1100100000000_0010000000
8,77,69,A Without octave key,0010100000000_0000000000,81,A With octave key,1010100000000_0000000000
8,28,62,D Without octave key,0010110000000_1100100000,80,G# With octave key (default),1010111000000_0000000000
8,28,62,D Without octave key,0010110000000_1100100000,81,A With octave key,1010100000000_0000000000
8,95,66,F# Without octave key (Chromatic),0010110000000_1001000000,76,E With octave key,1010110000000_1100000000
8,28,63,Eb Without octave key,0010110000000_1100110000,81,A With octave key,1010100000000_0000000000
8,95,66,F# Without octave key (Chromatic),0010110000000_1001000000,77,F With octave key,1010110000000_1000000000
8,17,86,High D,1000000000001_0000000000,90,High F# (front),1100100000000_0010000000
8,50,67,G Without octave key,0010110000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001
8,28,63,Eb Without octave key,0010110000000_1100110000,82,Bb With octave key (Bis key),1011100000000_0000000000
8,66,71,B Without octave key,0010000000000_0000000000,90,High F# (side),1000000000111_0010000100
8,66,70,Bb Without octave key (side key),0010100000000_0000000000,88,High E,1000000000011_0000000100
8,27,58,Low Bb,0010110001000_1100101000,86,High D,1000000000001_0000000000
8,61,83,B With octave key,1010000000000_0000000000,90,High F# (front),1100100000000_0010000000
8,24,71,B Without octave key,0010000000000_0000000000,88,High E,1000000000011_0000000100
8,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
8,77,66,F# Without octave key (Chromatic),0010110000000_1001000000,78,F# With octave key (Chromatic),1010110000000_1001000000
8,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
8,67,69,A Without octave key,0010100000000_0000000000,90,High F# (front),1100100000000_0010000000
8,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000
8,119,62,D Without octave key,0010110000000_1100100000,82,Bb With octave key (Bis key),1011100000000_0000000000
8,95,67,G Without octave key,0010110000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
8,27,61,Low C#,0010110100000_1100101000,87,High Eb,1000000000011_0000000000
8,27,58,Low Bb,0010110001000_1100101000,87,High Eb,1000000000011_0000000000
8,17,83,B With octave key,1010000000000_0000000000,87,High Eb,1000000000011_0000000000
8,66,70,Bb Without octave key (Bis key),0011100000000_0000000000,88,High E,1000000000011_0000000100
8,67,70,Bb Without octave key (side key),0010100000000_0000000000,90,High F# (front),1100100000000_0010000000
8,24,73,C# Without octave key,0000000000000_0000000000,90,High F# (side),1000000000111_0010000100
8,119,64,E Without octave key,0010110000000_1100000000,84,C With octave key,1000100000000_0000000000
8,66,70,Bb Without octave key (Bis key),0011100000000_0000000000,89,High F (side),1000000000111_0000000100
8,17,82,Bb With octave key (Bis key),1011100000000_0000000000,87,High Eb,1000000000011_0000000000
8,50,68,G# Without octave key (default),0010111000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001
8,77,73,C# Without octave key,0000000000000_0000000000,85,C# With octave key,1000000000000_0000000000
8,95,65,F Without octave key,0010110000000_1000000000,76,E With octave key,1010110000000_1100000000
8,77,66,F# Without octave key (main),0010110000000_0100000000,78,F# With octave key (main),1010110000000_0100000000
8,34,72,C Without octave key,0000100000000_0000000000,87,High Eb,1000000000011_0000000000
8,27,61,Low C#,0010110100000_1100101000,86,High D,1000000000001_0000000000
8,77,63,Eb Without octave key,0010110000000_1100110000,75,Eb With octave key,1010110000000_1100110000
8,61,83,B With octave key,1010000000000_0000000000,89,High F (front),1100100000000_0000000000
8,119,62,D Without octave key,0010110000000_1100100000,83,B With octave key,1010000000000_0000000000
8,77,71,B Without octave key,0010000000000_0000000000,83,B With octave key,1010000000000_0000000000
8,34,71,B Without octave key,0010000000000_0000000000,87,High Eb,1000000000011_0000000000
8,27,59,Low B,0010110010000_1100101000,86,High D,1000000000001_0000000000
8,24,72,C Without octave key,0000100000000_0000000000,90,High F# (side),1000000000111_0010000100
8,77,70,Bb Without octave key (side key),0010100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
8,27,60,Low C,0010110000000_1100101000,86,High D,1000000000001_0000000000
8,77,65,F Without octave key,0010110000000_1000000000,77,F With octave key,1010110000000_1000000000
8,17,81,A With octave key,1010100000000_0000000000,86,High D,1000000000001_0000000000
8,61,82,Bb With octave key (Bis key),1011100000000_0000000000,89,High F (front),1100100000000_0000000000
8,77,72,C Without octave key,0000100000000_0000000000,84,C With octave key,1000100000000_0000000000
8,77,67,G Without octave key,0010110000000_0000000000,79,G With octave key,1010110000000_0000000000
8,24,71,B Without octave key,0010000000000_0000000000,89,High F (side),1000000000111_0000000100
8,77,70,Bb Without octave key (Bis key),0011100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
8,119,64,E Without octave key,0010110000000_1100000000,85,C# With octave key,1000000000000_0000000000
8,95,66,F# Without octave key (main),0010110000000_0100000000,77,F With octave key,1010110000000_1000000000
9,38,62,D Without octave key,0010110000000_1100100000,66,F# Without octave key (Chromatic),0010110000000_1001000000
9,78,72,C Without octave key,0000100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
9,41,65,F Without octave key,0010110000000_1000000000,81,A With octave key,1010100000000_0000000000
9,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
9,75,78,F# With octave key (Chromatic),1010110000000_1001000000,79,G With octave key,1010110000000_0000000000
9,75,77,F With octave key,1010110000000_1000000000,78,F# With octave key (main),1010110000000_0100000000
9,122,89,High F (front),1100100000000_0000000000,90,High F# (front),1100100000000_0010000000
9,41,66,F# Without octave key (Chromatic),0010110000000_1001000000,82,Bb With octave key (Bis key),1011100000000_0000000000
9,78,71,B Without octave key,0010000000000_0000000000,79,G With octave key,1010110000000_0000000000
9,75,76,E With octave key,1010110000000_1100000000,78,F# With octave key (main),1010110000000_0100000000
9,41,66,F# Without octave key (main),0010110000000_0100000000,82,Bb With octave key (Bis key),1011100000000_0000000000
9,75,78,F# With octave key (main),1010110000000_0100000000,79,G With octave key,1010110000000_0000000000
9,88,59,Low B,0010110010000_1100101000,89,High F (side),1000000000111_0000000100
9,130,66,F# Without octave key (main),0010110000000_0100000000,89,High F (side),1000000000111_0000000100
9,122,86,High D,1000000000001_0000000000,87,High Eb,1000000000011_0000000000
9,79,76,E With octave key,1010110000000_1100000000,84,C With octave key,1000100000000_0000000000
9,122,88,High E,1000000000011_0000000100,89,High F (side),1000000000111_0000000100
9,41,65,F Without octave key,0010110000000_1000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
9,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
9,52,66,F# Without octave key (Chromatic),0010110000000_1001000000,75,Eb With octave key,1010110000000_1100110000
9,132,74,D With octave key,1010110000000_1100100000,87,High Eb,1000000000011_0000000000
9,145,69,A Without octave key,0010100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
9,78,72,C Without octave key,0000100000000_0000000000,79,G With octave key,1010110000000_0000000000
9,132,74,D With octave key,1010110000000_1100100000,86,High D,1000000000001_0000000000
9,79,78,F# With octave key (Chromatic),1010110000000_1001000000,85,C# With octave key,1000000000000_0000000000
9,38,63,Eb Without octave key,0010110000000_1100110000,66,F# Without octave key (Chromatic),0010110000000_1001000000
9,93,61,Low C#,0010110100000_1100101000,74,D With octave key,1010110000000_1100100000
9,145,73,C# Without octave key,0000000000000_0000000000,84,C With octave key,1000100000000_0000000000
9,75,74,D With octave key,1010110000000_1100100000,76,E With octave key,1010110000000_1100000000
9,79,77,F With octave key,1010110000000_1000000000,85,C# With octave key,1000000000000_0000000000
9,41,66,F# Without octave key (Chromatic),0010110000000_1001000000,83,B With octave key,1010000000000_0000000000
9,145,70,Bb Without octave key (Bis key),0011100000000_0000000000,81,A With octave key,1010100000000_0000000000
9,145,72,C Without octave key,0000100000000_0000000000,83,B With octave key,1010000000000_0000000000
9,117,74,D With octave key,1010110000000_1100100000,84,C With octave key,1000100000000_0000000000
9,134,73,C# Without octave key,0000000000000_0000000000,79,G With octave key,1010110000000_0000000000
9,130,66,F# Without octave key (Chromatic),0010110000000_1001000000,89,High F (side),1000000000111_0000000100
9,88,58,Low Bb,0010110001000_1100101000,89,High F (side),1000000000111_0000000100
9,134,73,C# Without octave key,0000000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
9,52,66,F# Without octave key (Chromatic),0010110000000_1001000000,74,D With octave key,1010110000000_1100100000
9,79,76,E With octave key,1010110000000_1100000000,85,C# With octave key,1000000000000_0000000000
9,75,78,F# With octave key (Chromatic),1010110000000_1001000000,80,G# With octave key (default),1010111000000_0000000000
9,75,78,F# With octave key (main),1010110000000_0100000000,78,F# With octave key (Chromatic),1010110000000_1001000000
9,78,70,Bb Without octave key (Bis key),0011100000000_0000000000,79,G With octave key,1010110000000_0000000000
9,78,73,C# Without octave key,0000000000000_0000000000,81,A With octave key,1010100000000_0000000000
9,130,67,G Without octave key,0010110000000_0000000000,90,High F# (side),1000000000111_0010000100
9,88,58,Low Bb,0010110001000_1100101000,88,High E,1000000000011_0000000100
9,75,76,E With octave key,1010110000000_1100000000,77,F With octave key,1010110000000_1000000000
9,9,75,Eb With octave key,1010110000000_1100110000,90,High F# (front),1100100000000_0010000000
9,122,88,High E,1000000000011_0000000100,90,High F# (side),1000000000111_0010000100
9,145,71,B Without octave key,0010000000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
9,130,66,F# Without octave key (main),0010110000000_0100000000,88,High E,1000000000011_0000000100
9,75,77,F With octave key,1010110000000_1000000000,79,G With octave key,1010110000000_0000000000
9,41,73,C# Without octave key,0000000000000_0000000000,90,High F# (front),1100100000000_0010000000
9,75,74,D With octave key,1010110000000_1100100000,75,Eb With octave key,1010110000000_1100110000
9,117,75,Eb With octave key,1010110000000_1100110000,85,C# With octave key,1000000000000_0000000000
9,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000
9,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
9,145,68,G# Without octave key (default),0010111000000_0000000000,79,G With octave key,1010110000000_0000000000
9,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
9,93,60,Low C,0010110000000_1100101000,74,D With octave key,1010110000000_1100100000
9,79,78,F# With octave key (main),1010110000000_0100000000,85,C# With octave key,1000000000000_0000000000
9,41,64,E Without octave key,0010110000000_1100000000,81,A With octave key,1010100000000_0000000000
9,75,77,F With octave key,1010110000000_1000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
9,78,73,C# Without octave key,0000000000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
9,75,76,E With octave key,1010110000000_1100000000,78,F# With octave key (Chromatic),1010110000000_1001000000
9,117,62,D Without octave key,0010110000000_1100100000,73,C# Without octave key,0000000000000_0000000000
9,130,65,F Without octave key,0010110000000_1000000000,88,High E,1000000000011_0000000100
9,41,66,F# Without octave key (main),0010110000000_0100000000,83,B With octave key,1010000000000_0000000000
9,75,75,Eb With octave key,1010110000000_1100110000,76,E With octave key,1010110000000_1100000000
9,78,70,Bb Without octave key (Bis key),0011100000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
9,122,89,High F (side),1000000000111_0000000100,90,High F# (side),1000000000111_0010000100
9,117,74,D With octave key,1010110000000_1100100000,85,C# With octave key,1000000000000_0000000000
9,130,66,F# Without octave key (Chromatic),0010110000000_1001000000,88,High E,1000000000011_0000000100
9,9,74,D With octave key,1010110000000_1100100000,90,High F# (front),1100100000000_0010000000
10,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
10,35,60,Low C,0010110000000_1100101000,89,High F (front),1100100000000_0000000000
10,8,65,F Without octave key,0010110000000_1000000000,86,High D,1000000000001_0000000000
10,10,69,A Without octave key,0010100000000_0000000000,79,G With octave key,1010110000000_0000000000
10,35,58,Low Bb,0010110001000_1100101000,89,High F (front),1100100000000_0000000000
10,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000
10,8,66,F# Without octave key (Chromatic),0010110000000_1001000000,87,High Eb,1000000000011_0000000000
10,10,64,E Without octave key,0010110000000_1100000000,74,D With octave key,1010110000000_1100100000
10,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
10,10,68,G# Without octave key (default),0010111000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
10,10,73,C# Without octave key,0000000000000_0000000000,83,B With octave key,1010000000000_0000000000
10,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
10,8,66,F# Without octave key (main),0010110000000_0100000000,86,High D,1000000000001_0000000000
10,8,66,F# Without octave key (Chromatic),0010110000000_1001000000,86,High D,1000000000001_0000000000
10,10,68,G# Without octave key (default),0010111000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
10,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
10,121,70,Bb Without octave key (Bis key),0011100000000_0000000000,86,High D,1000000000001_0000000000
10,8,64,E Without octave key,0010110000000_1100000000,86,High D,1000000000001_0000000000
10,121,69,A Without octave key,0010100000000_0000000000,87,High Eb,1000000000011_0000000000
10,8,65,F Without octave key,0010110000000_1000000000,87,High Eb,1000000000011_0000000000
10,121,70,Bb Without octave key (Bis key),0011100000000_0000000000,87,High Eb,1000000000011_0000000000
10,10,67,G Without octave key,0010110000000_0000000000,77,F With octave key,1010110000000_1000000000
10,10,71,B Without octave key,0010000000000_0000000000,81,A With octave key,1010100000000_0000000000
10,10,72,C Without octave key,0000100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
10,8,66,F# Without octave key (main),0010110000000_0100000000,87,High Eb,1000000000011_0000000000
10,121,69,A Without octave key,0010100000000_0000000000,86,High D,1000000000001_0000000000
10,35,59,Low B,0010110010000_1100101000,89,High F (front),1100100000000_0000000000
10,121,70,Bb Without octave key (side key),0010100000000_0000000000,86,High D,1000000000001_0000000000
10,121,70,Bb Without octave key (side key),0010100000000_0000000000,87,High Eb,1000000000011_0000000000
10,10,66,F# Without octave key (main),0010110000000_0100000000,76,E With octave key,1010110000000_1100000000
11,10,71,B Without octave key,0010000000000_0000000000,81,A With octave key,1010100000000_0000000000
11,8,66,F# Without octave key (main),0010110000000_0100000000,87,High Eb,1000000000011_0000000000
11,10,69,A Without octave key,0010100000000_0000000000,79,G With octave key,1010110000000_0000000000
11,121,70,Bb Without octave key (side key),0010100000000_0000000000,87,High Eb,1000000000011_0000000000
11,8,65,F Without octave key,0010110000000_1000000000,86,High D,1000000000001_0000000000
11,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
11,8,66,F# Without octave key (Chromatic),0010110000000_1001000000,87,High Eb,1000000000011_0000000000
11,121,70,Bb Without octave key (Bis key),0011100000000_0000000000,87,High Eb,1000000000011_0000000000
11,10,66,F# Without octave key (main),0010110000000_0100000000,76,E With octave key,1010110000000_1100000000
11,121,70,Bb Without octave key (side key),0010100000000_0000000000,86,High D,1000000000001_0000000000
11,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
11,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000
11,121,70,Bb Without octave key (Bis key),0011100000000_0000000000,86,High D,1000000000001_0000000000
11,10,68,G# Without octave key (default),0010111000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
11,35,59,Low B,0010110010000_1100101000,89,High F (front),1100100000000_0000000000
11,121,69,A Without octave key,0010100000000_0000000000,86,High D,1000000000001_0000000000
11,8,66,F# Without octave key (main),0010110000000_0100000000,86,High D,1000000000001_0000000000
11,10,68,G# Without octave key (default),0010111000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
11,8,64,E Without octave key,0010110000000_1100000000,86,High D,1000000000001_0000000000
11,10,64,E Without octave key,0010110000000_1100000000,74,D With octave key,1010110000000_1100100000
11,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
11,10,67,G Without octave key,0010110000000_0000000000,77,F With octave key,1010110000000_1000000000
11,10,73,C# Without octave key,0000000000000_0000000000,83,B With octave key,1010000000000_0000000000
11,121,69,A Without octave key,0010100000000_0000000000,87,High Eb,1000000000011_0000000000
11,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
11,35,60,Low C,0010110000000_1100101000,89,High F (front),1100100000000_0000000000
11,35,58,Low Bb,0010110001000_1100101000,89,High F (front),1100100000000_0000000000
11,8,66,F# Without octave key (Chromatic),0010110000000_1001000000,86,High D,1000000000001_0000000000
11,10,72,C Without octave key,0000100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
11,8,65,F Without octave key,0010110000000_1000000000,87,High Eb,1000000000011_0000000000
