Session,Cluster,Note 1 midi,Note 1 name,Note 1 encoding,Note 2 midi,Note 2 encoding,Note 2 encoding
5,65,80,G# With octave key (default),1010111000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
5,66,70,Bb Without octave key (Bis key),0011100000000_0000000000,75,Eb With octave key,1010110000000_1100110000
5,66,70,Bb Without octave key (side key),0010100000000_0000000000,75,Eb With octave key,1010110000000_1100110000
5,72,62,D Without octave key,0010110000000_1100100000,85,C# With octave key,1000000000000_0000000000
5,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
5,65,82,Bb With octave key (Bis key),1011100000000_0000000000,85,C# With octave key,1000000000000_0000000000
5,72,63,Eb Without octave key,0010110000000_1100110000,84,C With octave key,1000100000000_0000000000
5,71,70,Bb Without octave key (side key),0010100000000_0000000000,90,High F# (front),1100100000000_0010000000
5,69,61,Low C#,0010110100000_1100101000,73,C# Without octave key,0000000000000_0000000000
5,66,71,B Without octave key,0010000000000_0000000000,75,Eb With octave key,1010110000000_1100110000
5,68,89,High F (side),1000000000111_0000000100,89,High F (front),1100100000000_0000000000
5,72,62,D Without octave key,0010110000000_1100100000,84,C With octave key,1000100000000_0000000000
5,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
5,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
5,69,58,Low Bb,0010110001000_1100101000,70,Bb Without octave key (side key),0010100000000_0000000000
5,65,80,G# With octave key (default),1010111000000_0000000000,83,B With octave key,1010000000000_0000000000
5,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000
5,71,69,A Without octave key,0010100000000_0000000000,89,High F (front),1100100000000_0000000000
5,74,64,E Without octave key,0010110000000_1100000000,85,C# With octave key,1000000000000_0000000000
5,65,79,G With octave key,1010110000000_0000000000,83,B With octave key,1010000000000_0000000000
5,70,72,C Without octave key,0000100000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001
5,73,61,Low C#,0010110100000_1100101000,74,D With octave key,1010110000000_1100100000
5,68,90,High F# (side),1000000000111_0010000100,90,High F# (front),1100100000000_0010000000
5,68,88,High E,1000000000011_0000000100,89,High F (front),1100100000000_0000000000
5,73,60,Low C,0010110000000_1100101000,74,D With octave key,1010110000000_1100100000
5,68,89,High F (side),1000000000111_0000000100,90,High F# (front),1100100000000_0010000000
5,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
5,69,58,Low Bb,0010110001000_1100101000,71,B Without octave key,0010000000000_0000000000
5,68,89,High F (front),1100100000000_0000000000,90,High F# (side),1000000000111_0010000100
5,74,65,F Without octave key,0010110000000_1000000000,85,C# With octave key,1000000000000_0000000000
5,72,63,Eb Without octave key,0010110000000_1100110000,85,C# With octave key,1000000000000_0000000000
5,65,81,A With octave key,1010100000000_0000000000,84,C With octave key,1000100000000_0000000000
5,69,58,Low Bb,0010110001000_1100101000,70,Bb Without octave key (Bis key),0011100000000_0000000000
5,70,73,C# Without octave key,0000000000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001
5,73,59,Low B,0010110010000_1100101000,74,D With octave key,1010110000000_1100100000
5,74,64,E Without octave key,0010110000000_1100000000,84,C With octave key,1000100000000_0000000000
5,68,88,High E,1000000000011_0000000100,90,High F# (front),1100100000000_0010000000
5,69,59,Low B,0010110010000_1100101000,71,B Without octave key,0010000000000_0000000000
5,69,59,Low B,0010110010000_1100101000,72,C Without octave key,0000100000000_0000000000
5,66,70,Bb Without octave key (side key),0010100000000_0000000000,74,D With octave key,1010110000000_1100100000
5,74,65,F Without octave key,0010110000000_1000000000,84,C With octave key,1000100000000_0000000000
5,65,79,G With octave key,1010110000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
5,74,64,E Without octave key,0010110000000_1100000000,83,B With octave key,1010000000000_0000000000
5,67,63,Eb Without octave key,0010110000000_1100110000,82,Bb With octave key (Bis key),1011100000000_0000000000
5,65,81,A With octave key,1010100000000_0000000000,85,C# With octave key,1000000000000_0000000000
5,67,63,Eb Without octave key,0010110000000_1100110000,83,B With octave key,1010000000000_0000000000
5,65,85,C# With octave key,1000000000000_0000000000,89,High F (front),1100100000000_0000000000
5,69,60,Low C,0010110000000_1100101000,73,C# Without octave key,0000000000000_0000000000
5,66,69,A Without octave key,0010100000000_0000000000,74,D With octave key,1010110000000_1100100000
5,74,66,F# Without octave key (Chromatic),0010110000000_1001000000,85,C# With octave key,1000000000000_0000000000
5,67,62,D Without octave key,0010110000000_1100100000,82,Bb With octave key (Bis key),1011100000000_0000000000
5,69,60,Low C,0010110000000_1100101000,72,C Without octave key,0000100000000_0000000000
5,67,62,D Without octave key,0010110000000_1100100000,81,A With octave key,1010100000000_0000000000
5,71,70,Bb Without octave key (Bis key),0011100000000_0000000000,90,High F# (front),1100100000000_0010000000
5,74,66,F# Without octave key (main),0010110000000_0100000000,85,C# With octave key,1000000000000_0000000000
5,73,58,Low Bb,0010110001000_1100101000,74,D With octave key,1010110000000_1100100000
6,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000
6,84,64,E Without octave key,0010110000000_1100000000,82,Bb With octave key (Bis key),1011100000000_0000000000
6,85,63,Eb Without octave key,0010110000000_1100110000,81,A With octave key,1010100000000_0000000000
6,83,59,Low B,0010110010000_1100101000,70,Bb Without octave key (side key),0010100000000_0000000000
6,82,75,Eb With octave key,1010110000000_1100110000,82,Bb With octave key (side key),1010100000000_0000000001
6,83,61,Low C#,0010110100000_1100101000,72,C Without octave key,0000100000000_0000000000
6,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
6,78,68,G# Without octave key (default),0010111000000_0000000000,83,B With octave key,1010000000000_0000000000
6,75,66,F# Without octave key (Chromatic),0010110000000_1001000000,68,G# Without octave key (default),0010111000000_0000000000
6,81,77,F With octave key,1010110000000_1000000000,86,High D,1000000000001_0000000000
6,83,58,Low Bb,0010110001000_1100101000,69,A Without octave key,0010100000000_0000000000
6,76,88,High E,1000000000011_0000000100,90,High F# (side),1000000000111_0010000100
6,83,59,Low B,0010110010000_1100101000,70,Bb Without octave key (Bis key),0011100000000_0000000000
6,75,66,F# Without octave key (main),0010110000000_0100000000,69,A Without octave key,0010100000000_0000000000
6,76,89,High F (side),1000000000111_0000000100,90,High F# (side),1000000000111_0010000100
6,75,66,F# Without octave key (main),0010110000000_0100000000,68,G# Without octave key (default),0010111000000_0000000000
6,75,66,F# Without octave key (Chromatic),0010110000000_1001000000,69,A Without octave key,0010100000000_0000000000
6,84,66,F# Without octave key (main),0010110000000_0100000000,84,C With octave key,1000100000000_0000000000
6,76,86,High D,1000000000001_0000000000,87,High Eb,1000000000011_0000000000
6,81,82,Bb With octave key (side key),1010100000000_0000000001,90,High F# (side),1000000000111_0010000100
6,80,82,Bb With octave key (side key),1010100000000_0000000001,89,High F (front),1100100000000_0000000000
6,77,59,Low B,0010110010000_1100101000,68,G# Without octave key (default),0010111000000_0000000000
6,84,65,F Without octave key,0010110000000_1000000000,83,B With octave key,1010000000000_0000000000
6,78,70,Bb Without octave key (Bis key),0011100000000_0000000000,85,C# With octave key,1000000000000_0000000000
6,78,73,C# Without octave key,0000000000000_0000000000,89,High F (front),1100100000000_0000000000
6,83,60,Low C,0010110000000_1100101000,70,Bb Without octave key (Bis key),0011100000000_0000000000
6,79,70,Bb Without octave key (side key),0010100000000_0000000000,89,High F (front),1100100000000_0000000000
6,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
6,77,58,Low Bb,0010110001000_1100101000,68,G# Without octave key (default),0010111000000_0000000000
6,79,70,Bb Without octave key (Bis key),0011100000000_0000000000,89,High F (front),1100100000000_0000000000
6,78,67,G Without octave key,0010110000000_0000000000,83,B With octave key,1010000000000_0000000000
6,79,71,B Without octave key,0010000000000_0000000000,89,High F (front),1100100000000_0000000000
6,78,70,Bb Without octave key (side key),0010100000000_0000000000,85,C# With octave key,1000000000000_0000000000
6,78,69,A Without octave key,0010100000000_0000000000,84,C With octave key,1000100000000_0000000000
6,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
6,84,66,F# Without octave key (Chromatic),0010110000000_1001000000,83,B With octave key,1010000000000_0000000000
6,84,65,F Without octave key,0010110000000_1000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
6,78,67,G Without octave key,0010110000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
6,81,78,F# With octave key (Chromatic),1010110000000_1001000000,87,High Eb,1000000000011_0000000000
6,80,82,Bb With octave key (side key),1010100000000_0000000001,90,High F# (front),1100100000000_0010000000
6,78,68,G# Without octave key (default),0010111000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
6,83,61,Low C#,0010110100000_1100101000,71,B Without octave key,0010000000000_0000000000
6,85,63,Eb Without octave key,0010110000000_1100110000,80,G# With octave key (default),1010111000000_0000000000
6,78,69,A Without octave key,0010100000000_0000000000,85,C# With octave key,1000000000000_0000000000
6,83,59,Low B,0010110010000_1100101000,69,A Without octave key,0010100000000_0000000000
6,83,61,Low C#,0010110100000_1100101000,70,Bb Without octave key (Bis key),0011100000000_0000000000
6,76,88,High E,1000000000011_0000000100,89,High F (side),1000000000111_0000000100
6,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
6,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000
6,76,89,High F (front),1100100000000_0000000000,90,High F# (front),1100100000000_0010000000
6,81,78,F# With octave key (main),1010110000000_0100000000,87,High Eb,1000000000011_0000000000
6,81,78,F# With octave key (Chromatic),1010110000000_1001000000,86,High D,1000000000001_0000000000
6,75,65,F Without octave key,0010110000000_1000000000,68,G# Without octave key (default),0010111000000_0000000000
6,84,66,F# Without octave key (main),0010110000000_0100000000,83,B With octave key,1010000000000_0000000000
6,85,64,E Without octave key,0010110000000_1100000000,81,A With octave key,1010100000000_0000000000
6,77,58,Low Bb,0010110001000_1100101000,66,F# Without octave key (Chromatic),0010110000000_1001000000
6,81,78,F# With octave key (main),1010110000000_0100000000,86,High D,1000000000001_0000000000
6,85,62,D Without octave key,0010110000000_1100100000,80,G# With octave key (default),1010111000000_0000000000
6,85,62,D Without octave key,0010110000000_1100100000,79,G With octave key,1010110000000_0000000000
6,83,60,Low C,0010110000000_1100101000,71,B Without octave key,0010000000000_0000000000
6,84,66,F# Without octave key (Chromatic),0010110000000_1001000000,84,C With octave key,1000100000000_0000000000
6,79,71,B Without octave key,0010000000000_0000000000,90,High F# (front),1100100000000_0010000000
6,83,60,Low C,0010110000000_1100101000,70,Bb Without octave key (side key),0010100000000_0000000000
6,82,74,D With octave key,1010110000000_1100100000,82,Bb With octave key (side key),1010100000000_0000000001
7,91,60,Low C,0010110000000_1100101000,69,A Without octave key,0010100000000_0000000000
7,97,66,F# Without octave key (main),0010110000000_0100000000,81,A With octave key,1010100000000_0000000000
7,86,75,Eb With octave key,1010110000000_1100110000,76,E With octave key,1010110000000_1100000000
7,88,80,G# With octave key (default),1010111000000_0000000000,86,High D,1000000000001_0000000000
7,91,58,Low Bb,0010110001000_1100101000,67,G Without octave key,0010110000000_0000000000
7,95,75,Eb With octave key,1010110000000_1100110000,89,High F (front),1100100000000_0000000000
7,87,68,G# Without octave key (default),0010111000000_0000000000,84,C With octave key,1000100000000_0000000000
7,91,58,Low Bb,0010110001000_1100101000,65,F Without octave key,0010110000000_1000000000
7,86,77,F With octave key,1010110000000_1000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
7,86,74,D With octave key,1010110000000_1100100000,76,E With octave key,1010110000000_1100000000
7,97,64,E Without octave key,0010110000000_1100000000,80,G# With octave key (default),1010111000000_0000000000
7,89,82,Bb With octave key (side key),1010100000000_0000000001,89,High F (side),1000000000111_0000000100
7,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
7,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
7,89,81,A With octave key,1010100000000_0000000000,87,High Eb,1000000000011_0000000000
7,93,59,Low B,0010110010000_1100101000,63,Eb Without octave key,0010110000000_1100110000
7,97,66,F# Without octave key (Chromatic),0010110000000_1001000000,82,Bb With octave key (Bis key),1011100000000_0000000000
7,86,77,F With octave key,1010110000000_1000000000,78,F# With octave key (main),1010110000000_0100000000
7,95,74,D With octave key,1010110000000_1100100000,89,High F (front),1100100000000_0000000000
7,97,65,F Without octave key,0010110000000_1000000000,80,G# With octave key (default),1010111000000_0000000000
7,88,80,G# With octave key (default),1010111000000_0000000000,87,High Eb,1000000000011_0000000000
7,95,76,E With octave key,1010110000000_1100000000,90,High F# (front),1100100000000_0010000000
7,96,63,Eb Without octave key,0010110000000_1100110000,78,F# With octave key (main),1010110000000_0100000000
7,91,60,Low C,0010110000000_1100101000,68,G# Without octave key (default),0010111000000_0000000000
7,87,68,G# Without octave key (default),0010111000000_0000000000,85,C# With octave key,1000000000000_0000000000
7,89,82,Bb With octave key (Bis key),1011100000000_0000000000,87,High Eb,1000000000011_0000000000
7,86,76,E With octave key,1010110000000_1100000000,78,F# With octave key (main),1010110000000_0100000000
7,87,67,G Without octave key,0010110000000_0000000000,85,C# With octave key,1000000000000_0000000000
7,94,62,D Without octave key,0010110000000_1100100000,78,F# With octave key (Chromatic),1010110000000_1001000000
7,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
7,91,61,Low C#,0010110100000_1100101000,69,A Without octave key,0010100000000_0000000000
7,86,76,E With octave key,1010110000000_1100000000,78,F# With octave key (Chromatic),1010110000000_1001000000
7,86,76,E With octave key,1010110000000_1100000000,77,F With octave key,1010110000000_1000000000
7,91,61,Low C#,0010110100000_1100101000,70,Bb Without octave key (side key),0010100000000_0000000000
7,97,66,F# Without octave key (main),0010110000000_0100000000,82,Bb With octave key (Bis key),1011100000000_0000000000
7,92,74,D With octave key,1010110000000_1100100000,90,High F# (front),1100100000000_0010000000
7,96,63,Eb Without octave key,0010110000000_1100110000,79,G With octave key,1010110000000_0000000000
7,91,60,Low C,0010110000000_1100101000,67,G Without octave key,0010110000000_0000000000
7,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
7,90,72,C Without octave key,0000100000000_0000000000,89,High F (front),1100100000000_0000000000
7,90,73,C# Without octave key,0000000000000_0000000000,90,High F# (front),1100100000000_0010000000
7,91,58,Low Bb,0010110001000_1100101000,66,F# Without octave key (main),0010110000000_0100000000
7,91,59,Low B,0010110010000_1100101000,66,F# Without octave key (main),0010110000000_0100000000
7,96,62,D Without octave key,0010110000000_1100100000,77,F With octave key,1010110000000_1000000000
7,97,66,F# Without octave key (Chromatic),0010110000000_1001000000,81,A With octave key,1010100000000_0000000000
7,89,82,Bb With octave key (side key),1010100000000_0000000001,88,High E,1000000000011_0000000100
7,86,78,F# With octave key (Chromatic),1010110000000_1001000000,79,G With octave key,1010110000000_0000000000
7,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000
7,93,58,Low Bb,0010110001000_1100101000,63,Eb Without octave key,0010110000000_1100110000
7,92,75,Eb With octave key,1010110000000_1100110000,90,High F# (front),1100100000000_0010000000
7,87,67,G Without octave key,0010110000000_0000000000,84,C With octave key,1000100000000_0000000000
7,86,74,D With octave key,1010110000000_1100100000,75,Eb With octave key,1010110000000_1100110000
7,96,62,D Without octave key,0010110000000_1100100000,78,F# With octave key (main),1010110000000_0100000000
7,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000
7,91,59,Low B,0010110010000_1100101000,67,G Without octave key,0010110000000_0000000000
7,86,78,F# With octave key (main),1010110000000_0100000000,79,G With octave key,1010110000000_0000000000
7,96,64,E Without octave key,0010110000000_1100000000,79,G With octave key,1010110000000_0000000000
7,88,79,G With octave key,1010110000000_0000000000,86,High D,1000000000001_0000000000
7,86,77,F With octave key,1010110000000_1000000000,79,G With octave key,1010110000000_0000000000
7,90,72,C Without octave key,0000100000000_0000000000,90,High F# (front),1100100000000_0010000000
7,94,63,Eb Without octave key,0010110000000_1100110000,78,F# With octave key (Chromatic),1010110000000_1001000000
7,89,81,A With octave key,1010100000000_0000000000,86,High D,1000000000001_0000000000
7,97,65,F Without octave key,0010110000000_1000000000,81,A With octave key,1010100000000_0000000000
7,88,79,G With octave key,1010110000000_0000000000,87,High Eb,1000000000011_0000000000
8,103,69,A Without octave key,0010100000000_0000000000,83,B With octave key,1010000000000_0000000000
8,103,68,G# Without octave key (default),0010111000000_0000000000,81,A With octave key,1010100000000_0000000000
8,100,62,D Without octave key,0010110000000_1100100000,76,E With octave key,1010110000000_1100000000
8,103,67,G Without octave key,0010110000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
8,103,70,Bb Without octave key (side key),0010100000000_0000000000,83,B With octave key,1010000000000_0000000000
8,104,70,Bb Without octave key (Bis key),0011100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
8,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000
8,100,65,F Without octave key,0010110000000_1000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
8,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
8,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
8,101,64,E Without octave key,0010110000000_1100000000,78,F# With octave key (Chromatic),1010110000000_1001000000
8,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
8,99,69,A Without octave key,0010100000000_0000000000,73,C# Without octave key,0000000000000_0000000000
8,104,65,F Without octave key,0010110000000_1000000000,77,F With octave key,1010110000000_1000000000
8,99,68,G# Without octave key (default),0010111000000_0000000000,71,B Without octave key,0010000000000_0000000000
8,102,78,F# With octave key (Chromatic),1010110000000_1001000000,82,Bb With octave key (side key),1010100000000_0000000001
8,103,72,C Without octave key,0000100000000_0000000000,85,C# With octave key,1000000000000_0000000000
8,101,66,F# Without octave key (Chromatic),0010110000000_1001000000,79,G With octave key,1010110000000_0000000000
8,104,67,G Without octave key,0010110000000_0000000000,79,G With octave key,1010110000000_0000000000
8,101,66,F# Without octave key (Chromatic),0010110000000_1001000000,80,G# With octave key (default),1010111000000_0000000000
8,98,78,F# With octave key (Chromatic),1010110000000_1001000000,81,A With octave key,1010100000000_0000000000
8,100,65,F Without octave key,0010110000000_1000000000,79,G With octave key,1010110000000_0000000000
8,101,65,F Without octave key,0010110000000_1000000000,78,F# With octave key (main),1010110000000_0100000000
8,104,70,Bb Without octave key (side key),0010100000000_0000000000,81,A With octave key,1010100000000_0000000000
8,103,67,G Without octave key,0010110000000_0000000000,81,A With octave key,1010100000000_0000000000
8,104,71,B Without octave key,0010000000000_0000000000,83,B With octave key,1010000000000_0000000000
8,100,66,F# Without octave key (main),0010110000000_0100000000,79,G With octave key,1010110000000_0000000000
8,100,62,D Without octave key,0010110000000_1100100000,75,Eb With octave key,1010110000000_1100110000
8,103,71,B Without octave key,0010000000000_0000000000,84,C With octave key,1000100000000_0000000000
8,98,77,F With octave key,1010110000000_1000000000,80,G# With octave key (default),1010111000000_0000000000
8,104,63,Eb Without octave key,0010110000000_1100110000,75,Eb With octave key,1010110000000_1100110000
8,104,66,F# Without octave key (main),0010110000000_0100000000,78,F# With octave key (main),1010110000000_0100000000
8,98,78,F# With octave key (main),1010110000000_0100000000,81,A With octave key,1010100000000_0000000000
8,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000
8,99,67,G Without octave key,0010110000000_0000000000,71,B Without octave key,0010000000000_0000000000
8,104,66,F# Without octave key (Chromatic),0010110000000_1001000000,78,F# With octave key (Chromatic),1010110000000_1001000000
8,98,78,F# With octave key (main),1010110000000_0100000000,80,G# With octave key (default),1010111000000_0000000000
8,98,78,F# With octave key (Chromatic),1010110000000_1001000000,80,G# With octave key (default),1010111000000_0000000000
8,102,77,F With octave key,1010110000000_1000000000,82,Bb With octave key (side key),1010100000000_0000000001
8,103,70,Bb Without octave key (Bis key),0011100000000_0000000000,83,B With octave key,1010000000000_0000000000
8,103,70,Bb Without octave key (side key),0010100000000_0000000000,84,C With octave key,1000100000000_0000000000
8,103,70,Bb Without octave key (Bis key),0011100000000_0000000000,84,C With octave key,1000100000000_0000000000
8,99,68,G# Without octave key (default),0010111000000_0000000000,72,C Without octave key,0000100000000_0000000000
8,104,69,A Without octave key,0010100000000_0000000000,81,A With octave key,1010100000000_0000000000
8,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
8,99,67,G Without octave key,0010110000000_0000000000,72,C Without octave key,0000100000000_0000000000
8,104,73,C# Without octave key,0000000000000_0000000000,85,C# With octave key,1000000000000_0000000000
8,104,72,C Without octave key,0000100000000_0000000000,84,C With octave key,1000100000000_0000000000
8,101,63,Eb Without octave key,0010110000000_1100110000,77,F With octave key,1010110000000_1000000000
8,100,64,E Without octave key,0010110000000_1100000000,77,F With octave key,1010110000000_1000000000
8,102,78,F# With octave key (main),1010110000000_0100000000,82,Bb With octave key (side key),1010100000000_0000000001
8,104,70,Bb Without octave key (side key),0010100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
8,104,64,E Without octave key,0010110000000_1100000000,76,E With octave key,1010110000000_1100000000
8,99,68,G# Without octave key (default),0010111000000_0000000000,73,C# Without octave key,0000000000000_0000000000
8,101,63,Eb Without octave key,0010110000000_1100110000,76,E With octave key,1010110000000_1100000000
8,100,64,E Without octave key,0010110000000_1100000000,78,F# With octave key (main),1010110000000_0100000000
8,103,66,F# Without octave key (main),0010110000000_0100000000,80,G# With octave key (default),1010111000000_0000000000
8,104,68,G# Without octave key (default),0010111000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
8,103,69,A Without octave key,0010100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
8,103,71,B Without octave key,0010000000000_0000000000,85,C# With octave key,1000000000000_0000000000
8,102,76,E With octave key,1010110000000_1100000000,82,Bb With octave key (side key),1010100000000_0000000001
9,115,72,C Without octave key,0000100000000_0000000000,81,A With octave key,1010100000000_0000000000
9,106,74,D With octave key,1010110000000_1100100000,77,F With octave key,1010110000000_1000000000
9,113,58,Low Bb,0010110001000_1100101000,64,E Without octave key,0010110000000_1100000000
9,108,83,B With octave key,1010000000000_0000000000,87,High Eb,1000000000011_0000000000
9,110,59,Low B,0010110010000_1100101000,66,F# Without octave key (Chromatic),0010110000000_1001000000
9,108,86,High D,1000000000001_0000000000,90,High F# (front),1100100000000_0010000000
9,105,73,C# Without octave key,0000000000000_0000000000,75,Eb With octave key,1010110000000_1100110000
9,106,74,D With octave key,1010110000000_1100100000,78,F# With octave key (main),1010110000000_0100000000
9,108,85,C# With octave key,1000000000000_0000000000,86,High D,1000000000001_0000000000
9,108,87,High Eb,1000000000011_0000000000,90,High F# (front),1100100000000_0010000000
9,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000
9,115,73,C# Without octave key,0000000000000_0000000000,83,B With octave key,1010000000000_0000000000
9,111,59,Low B,0010110010000_1100101000,61,Low C#,0010110100000_1100101000
9,115,70,Bb Without octave key (side key),0010100000000_0000000000,79,G With octave key,1010110000000_0000000000
9,110,61,Low C#,0010110100000_1100101000,68,G# Without octave key (default),0010111000000_0000000000
9,114,58,Low Bb,0010110001000_1100101000,60,Low C,0010110000000_1100101000
9,113,60,Low C,0010110000000_1100101000,66,F# Without octave key (main),0010110000000_0100000000
9,108,87,High Eb,1000000000011_0000000000,89,High F (front),1100100000000_0000000000
9,111,61,Low C#,0010110100000_1100101000,63,Eb Without octave key,0010110000000_1100110000
9,106,76,E With octave key,1010110000000_1100000000,79,G With octave key,1010110000000_0000000000
9,114,61,Low C#,0010110100000_1100101000,62,D Without octave key,0010110000000_1100100000
9,108,84,C With octave key,1000100000000_0000000000,86,High D,1000000000001_0000000000
9,110,61,Low C#,0010110100000_1100101000,66,F# Without octave key (Chromatic),0010110000000_1001000000
9,108,82,Bb With octave key (Bis key),1011100000000_0000000000,86,High D,1000000000001_0000000000
9,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
9,107,62,D Without octave key,0010110000000_1100100000,73,C# Without octave key,0000000000000_0000000000
9,114,60,Low C,0010110000000_1100101000,61,Low C#,0010110100000_1100101000
9,107,62,D Without octave key,0010110000000_1100100000,72,C Without octave key,0000100000000_0000000000
9,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000
9,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
9,115,72,C Without octave key,0000100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
9,105,73,C# Without octave key,0000000000000_0000000000,74,D With octave key,1010110000000_1100100000
9,110,60,Low C,0010110000000_1100101000,66,F# Without octave key (Chromatic),0010110000000_1001000000
9,108,85,C# With octave key,1000000000000_0000000000,87,High Eb,1000000000011_0000000000
9,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
9,112,87,High Eb,1000000000011_0000000000,89,High F (side),1000000000111_0000000100
9,106,75,Eb With octave key,1010110000000_1100110000,79,G With octave key,1010110000000_0000000000
9,105,71,B Without octave key,0010000000000_0000000000,74,D With octave key,1010110000000_1100100000
9,107,63,Eb Without octave key,0010110000000_1100110000,73,C# Without octave key,0000000000000_0000000000
9,106,75,Eb With octave key,1010110000000_1100110000,78,F# With octave key (main),1010110000000_0100000000
9,109,82,Bb With octave key (side key),1010100000000_0000000001,85,C# With octave key,1000000000000_0000000000
9,113,61,Low C#,0010110100000_1100101000,66,F# Without octave key (main),0010110000000_0100000000
9,113,61,Low C#,0010110100000_1100101000,67,G Without octave key,0010110000000_0000000000
9,105,72,C Without octave key,0000100000000_0000000000,75,Eb With octave key,1010110000000_1100110000
9,112,86,High D,1000000000001_0000000000,90,High F# (side),1000000000111_0010000100
9,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
9,105,72,C Without octave key,0000100000000_0000000000,74,D With octave key,1010110000000_1100100000
9,115,71,B Without octave key,0010000000000_0000000000,81,A With octave key,1010100000000_0000000000
9,106,63,Eb Without octave key,0010110000000_1100110000,67,G Without octave key,0010110000000_0000000000
9,112,86,High D,1000000000001_0000000000,89,High F (side),1000000000111_0000000100
9,111,60,Low C,0010110000000_1100101000,63,Eb Without octave key,0010110000000_1100110000
9,109,80,G# With octave key (default),1010111000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001
9,114,59,Low B,0010110010000_1100101000,60,Low C,0010110000000_1100101000
9,108,83,B With octave key,1010000000000_0000000000,86,High D,1000000000001_0000000000
9,112,86,High D,1000000000001_0000000000,88,High E,1000000000011_0000000100
9,111,58,Low Bb,0010110001000_1100101000,59,Low B,0010110010000_1100101000
9,111,58,Low Bb,0010110001000_1100101000,61,Low C#,0010110100000_1100101000
9,115,69,A Without octave key,0010100000000_0000000000,79,G With octave key,1010110000000_0000000000
9,109,82,Bb With octave key (side key),1010100000000_0000000001,84,C With octave key,1000100000000_0000000000
9,109,79,G With octave key,1010110000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001
9,108,84,C With octave key,1000100000000_0000000000,87,High Eb,1000000000011_0000000000
9,108,86,High D,1000000000001_0000000000,89,High F (front),1100100000000_0000000000
9,112,87,High Eb,1000000000011_0000000000,90,High F# (side),1000000000111_0010000100
9,113,59,Low B,0010110010000_1100101000,65,F Without octave key,0010110000000_1000000000
10,118,78,F# With octave key (main),1010110000000_0100000000,90,High F# (front),1100100000000_0010000000
