Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,(Normalised) Trill Speed,Strength 0.2
Trill652.wav,128,82,Bb With octave key (side key),1010100000000_0000000001,84,C With octave key,1000100000000_0000000000,5.0900982507329475
Trill653.wav,127,65,F Without octave key,0010110000000_1000000000,74,D With octave key,1010110000000_1100100000,1.4392208869122722
Trill654.wav,119,87,High Eb,1000000000011_0000000000,90,High F# (front),1100100000000_0010000000,1.604628117941476
Trill655.wav,125,66,F# Without octave key (main),0010110000000_0100000000,76,E With octave key,1010110000000_1100000000,1.5499302089073224
Trill656.wav,128,79,G With octave key,1010110000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,3.7911051405791434
Trill657.wav,124,71,B Without octave key,0010000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,1.961779027226179
Trill658.wav,125,64,E Without octave key,0010110000000_1100000000,74,D With octave key,1010110000000_1100100000,1.5001761336489354
Trill659.wav,122,61,Low C#,0010110100000_1100101000,71,B Without octave key,0010000000000_0000000000,2.2377591817458735
Trill660.wav,128,82,Bb With octave key (side key),1010100000000_0000000001,83,B With octave key,1010000000000_0000000000,4.666998956695752
Trill661.wav,127,67,G Without octave key,0010110000000_0000000000,76,E With octave key,1010110000000_1100000000,1.7899350192386099
Trill662.wav,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.3520963238564427
Trill663.wav,122,61,Low C#,0010110100000_1100101000,70,Bb Without octave key (side key),0010100000000_0000000001,1.625629695916928
Trill664.wav,119,84,C With octave key,1000100000000_0000000000,87,High Eb,1000000000011_0000000000,2.9401268916596077
Trill665.wav,117,63,Eb Without octave key,0010110000000_1100110000,68,G# Without octave key (default),0010111000000_0000000000,4.127985253971393
Trill666.wav,118,84,C With octave key,1000100000000_0000000000,90,High F# (front),1100100000000_0010000000,1.7357890518102825
Trill667.wav,125,67,G Without octave key,0010110000000_0000000000,78,F# With octave key (main),1010110000000_0100000000,1.7001996552112688
Trill668.wav,123,61,Low C#,0010110100000_1100101000,66,F# Without octave key (Chromatic),0010110000000_1001000000,0.7784819710782813
Trill669.wav,119,83,B With octave key,1010000000000_0000000000,86,High D,1000000000001_0000000000,3.106157585762466
Trill670.wav,127,66,F# Without octave key (Chromatic),0010110000000_1001000000,76,E With octave key,1010110000000_1100000000,1.5292184255147185
Trill671.wav,125,66,F# Without octave key (Chromatic),0010110000000_1001000000,77,F With octave key,1010110000000_1000000000,1.509052933990268
Trill672.wav,118,78,F# With octave key (main),1010110000000_0100000000,85,C# With octave key,1000000000000_0000000000,3.9012110958647157
