Filename,Cluster,Player,Session,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,Trill Speed
Trill206.wav,43,VirginiaWoolf,3,61,Low C#,0010110100000_1100101000,84,C With octave key,1000100000000_0000000000,1.2195121951219514
Trill207.wav,48,VirginiaWoolf,3,66,F# Without octave key (main),0010110000000_0100000000,82,Bb With octave key (side key),1010100000000_0000000001,2.0134228187919465
Trill208.wav,43,VirginiaWoolf,3,59,Low B,0010110010000_1100101000,81,A With octave key,1010100000000_0000000000,1.125
Trill209.wav,46,VirginiaWoolf,3,62,D Without octave key,0010110000000_1100100000,90,High F# (front),1100100000000_0010000000,0.9615384615384615
Trill210.wav,38,VirginiaWoolf,3,86,High D,1000000000001_0000000000,87,High Eb,1000000000011_0000000000,5.152671755725191
Trill211.wav,47,VirginiaWoolf,3,69,A Without octave key,0010100000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,2.2613065326633164
Trill212.wav,35,VirginiaWoolf,3,79,G With octave key,1010110000000_0000000000,90,High F# (side),1000000000111_0010000100,1.4056224899598393
Trill213.wav,-1,VirginiaWoolf,3,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000,3.090909090909091
Trill214.wav,38,VirginiaWoolf,3,89,High F (side),1000000000111_0000000100,90,High F# (side),1000000000111_0010000100,4.580152671755725
Trill215.wav,37,VirginiaWoolf,3,73,C# Without octave key,0000000000000_0000000000,74,D With octave key,1010110000000_1100100000,4.016064257028112
Trill216.wav,47,VirginiaWoolf,3,70,Bb Without octave key (Bis key),0011100000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,2.3316062176165806
Trill217.wav,47,VirginiaWoolf,3,68,G# Without octave key (default),0010111000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,1.8716577540106951
Trill218.wav,42,VirginiaWoolf,3,59,Low B,0010110010000_1100101000,78,F# With octave key (main),1010110000000_0100000000,1.0574018126888218
Trill219.wav,-1,VirginiaWoolf,3,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,2.0
Trill220.wav,37,VirginiaWoolf,3,73,C# Without octave key,0000000000000_0000000000,75,Eb With octave key,1010110000000_1100110000,3.4136546184738954
Trill221.wav,45,VirginiaWoolf,3,81,A With octave key,1010100000000_0000000000,89,High F (side),1000000000111_0000000100,1.6923076923076923
Trill222.wav,44,VirginiaWoolf,3,62,D Without octave key,0010110000000_1100100000,82,Bb With octave key (side key),1010100000000_0000000001,1.5075376884422111
Trill223.wav,37,VirginiaWoolf,3,72,C Without octave key,0000100000000_0000000000,74,D With octave key,1010110000000_1100100000,3.5315985130111525
Trill224.wav,39,VirginiaWoolf,3,83,B With octave key,1010000000000_0000000000,85,C# With octave key,1000000000000_0000000000,5.248618784530387
Trill225.wav,45,VirginiaWoolf,3,81,A With octave key,1010100000000_0000000000,90,High F# (side),1000000000111_0010000100,1.6064257028112447
Trill226.wav,38,VirginiaWoolf,3,88,High E,1000000000011_0000000100,90,High F# (side),1000000000111_0010000100,4.528301886792453
Trill227.wav,42,VirginiaWoolf,3,58,Low Bb,0010110001000_1100101000,76,E With octave key,1010110000000_1100000000,0.8902077151335313
Trill228.wav,44,VirginiaWoolf,3,64,E Without octave key,0010110000000_1100000000,82,Bb With octave key (side key),1010100000000_0000000001,1.3043478260869563
Trill229.wav,39,VirginiaWoolf,3,81,A With octave key,1010100000000_0000000000,83,B With octave key,1010000000000_0000000000,4.896142433234422
Trill230.wav,42,VirginiaWoolf,3,60,Low C,0010110000000_1100101000,78,F# With octave key (main),1010110000000_0100000000,1.3377926421404682
Trill231.wav,40,VirginiaWoolf,3,67,G Without octave key,0010110000000_0000000000,87,High Eb,1000000000011_0000000000,1.6014234875444842
Trill232.wav,42,VirginiaWoolf,3,61,Low C#,0010110100000_1100101000,79,G With octave key,1010110000000_0000000000,1.3937282229965158
Trill233.wav,40,VirginiaWoolf,3,66,F# Without octave key (Chromatic),0010110000000_1001000000,86,High D,1000000000001_0000000000,1.4056224899598393
Trill234.wav,43,VirginiaWoolf,3,61,Low C#,0010110100000_1100101000,83,B With octave key,1010000000000_0000000000,1.1705685618729096
Trill235.wav,45,VirginiaWoolf,3,82,Bb With octave key (Bis key),1011100000000_0000000000,89,High F (side),1000000000111_0000000100,1.7647058823529413
Trill236.wav,45,VirginiaWoolf,3,82,Bb With octave key (Bis key),1011100000000_0000000000,90,High F# (side),1000000000111_0010000100,1.5432098765432098
Trill237.wav,-1,VirginiaWoolf,3,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.4376996805111821
Trill238.wav,43,VirginiaWoolf,3,60,Low C,0010110000000_1100101000,83,B With octave key,1010000000000_0000000000,1.6014234875444842
Trill239.wav,39,VirginiaWoolf,3,82,Bb With octave key (Bis key),1011100000000_0000000000,84,C With octave key,1000100000000_0000000000,2.888888888888889
Trill240.wav,-1,VirginiaWoolf,3,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000,5.119453924914675
Trill241.wav,41,VirginiaWoolf,3,68,G# Without octave key (default),0010111000000_0000000000,86,High D,1000000000001_0000000000,1.7175572519083968
Trill242.wav,48,VirginiaWoolf,3,66,F# Without octave key (Chromatic),0010110000000_1001000000,82,Bb With octave key (side key),1010100000000_0000000001,1.3937282229965158
Trill243.wav,43,VirginiaWoolf,3,61,Low C#,0010110100000_1100101000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.5358361774744025
Trill244.wav,39,VirginiaWoolf,3,79,G With octave key,1010110000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,4.012345679012346
Trill245.wav,38,VirginiaWoolf,3,89,High F (front),1100100000000_0000000000,90,High F# (front),1100100000000_0010000000,5.818181818181818
Trill246.wav,40,VirginiaWoolf,3,66,F# Without octave key (main),0010110000000_0100000000,86,High D,1000000000001_0000000000,1.6791044776119401
Trill247.wav,48,VirginiaWoolf,3,67,G Without octave key,0010110000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,1.8433179723502304
Trill248.wav,41,VirginiaWoolf,3,67,G Without octave key,0010110000000_0000000000,86,High D,1000000000001_0000000000,1.9572953736654808
Trill249.wav,35,VirginiaWoolf,3,78,F# With octave key (main),1010110000000_0100000000,90,High F# (side),1000000000111_0010000100,1.5075376884422111
Trill250.wav,45,VirginiaWoolf,3,83,B With octave key,1010000000000_0000000000,90,High F# (side),1000000000111_0010000100,1.7857142857142856
Trill251.wav,48,VirginiaWoolf,3,65,F Without octave key,0010110000000_1000000000,82,Bb With octave key (side key),1010100000000_0000000001,1.9543973941368076
Trill252.wav,-1,DorianGray,4,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.6224188790560474
Trill253.wav,49,DorianGray,4,66,F# Without octave key (main),0010110000000_0100000000,69,A Without octave key,0010100000000_0000000000,4.004106776180698
Trill254.wav,-1,DorianGray,4,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000,4.795918367346938
Trill255.wav,59,DorianGray,4,85,C# With octave key,1000000000000_0000000000,89,High F (side),1000000000111_0000000100,3.2911392405063293
Trill256.wav,51,DorianGray,4,64,E Without octave key,0010110000000_1100000000,89,High F (front),1100100000000_0000000000,1.8716577540106951
Trill257.wav,58,DorianGray,4,59,Low B,0010110010000_1100101000,73,C# Without octave key,0000000000000_0000000000,2.0134228187919465
Trill258.wav,52,DorianGray,4,59,Low B,0010110010000_1100101000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.3189448441247003
Trill259.wav,50,DorianGray,4,77,F With octave key,1010110000000_1000000000,81,A With octave key,1010100000000_0000000000,4.43213296398892
Trill260.wav,50,DorianGray,4,77,F With octave key,1010110000000_1000000000,80,G# With octave key (default),1010111000000_0000000000,4.732824427480916
Trill261.wav,57,DorianGray,4,61,Low C#,0010110100000_1100101000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.82370820668693
Trill262.wav,55,DorianGray,4,72,C Without octave key,0000100000000_0000000000,86,High D,1000000000001_0000000000,2.0044543429844097
Trill263.wav,56,DorianGray,4,60,Low C,0010110000000_1100101000,77,F With octave key,1010110000000_1000000000,2.5906735751295336
Trill264.wav,59,DorianGray,4,82,Bb With octave key (Bis key),1011100000000_0000000000,88,High E,1000000000011_0000000100,2.4312896405919666
Trill265.wav,53,DorianGray,4,70,Bb Without octave key (side key),0010100000000_0000000001,87,High Eb,1000000000011_0000000000,1.9184652278177463
Trill266.wav,52,DorianGray,4,61,Low C#,0010110100000_1100101000,80,G# With octave key (default),1010111000000_0000000000,2.236421725239617
Trill267.wav,54,DorianGray,4,65,F Without octave key,0010110000000_1000000000,89,High F (front),1100100000000_0000000000,1.7955801104972378
Trill268.wav,55,DorianGray,4,71,B Without octave key,0010000000000_0000000000,86,High D,1000000000001_0000000000,2.248677248677249
Trill269.wav,58,DorianGray,4,58,Low Bb,0010110001000_1100101000,72,C Without octave key,0000100000000_0000000000,2.1148036253776437
Trill270.wav,59,DorianGray,4,83,B With octave key,1010000000000_0000000000,89,High F (side),1000000000111_0000000100,2.1904761904761907
Trill271.wav,50,DorianGray,4,78,F# With octave key (main),1010110000000_0100000000,80,G# With octave key (default),1010111000000_0000000000,4.370179948586118
Trill272.wav,49,DorianGray,4,65,F Without octave key,0010110000000_1000000000,69,A Without octave key,0010100000000_0000000000,4.173764906303237
Trill273.wav,56,DorianGray,4,61,Low C#,0010110100000_1100101000,77,F With octave key,1010110000000_1000000000,2.0
Trill274.wav,53,DorianGray,4,70,Bb Without octave key (side key),0010100000000_0000000001,86,High D,1000000000001_0000000000,3.468208092485549
Trill275.wav,57,DorianGray,4,60,Low C,0010110000000_1100101000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.5439429928741089
Trill276.wav,51,DorianGray,4,64,E Without octave key,0010110000000_1100000000,90,High F# (front),1100100000000_0010000000,2.0100502512562812
Trill277.wav,59,DorianGray,4,82,Bb With octave key (side key),1010100000000_0000000001,87,High Eb,1000000000011_0000000000,2.620967741935484
Trill278.wav,53,DorianGray,4,69,A Without octave key,0010100000000_0000000000,87,High Eb,1000000000011_0000000000,2.369077306733167
Trill279.wav,49,DorianGray,4,66,F# Without octave key (Chromatic),0010110000000_1001000000,69,A Without octave key,0010100000000_0000000000,4.847396768402154
Trill280.wav,49,DorianGray,4,62,D Without octave key,0010110000000_1100100000,66,F# Without octave key (main),0010110000000_0100000000,3.5634743875278394
Trill281.wav,49,DorianGray,4,65,F Without octave key,0010110000000_1000000000,68,G# Without octave key (default),0010111000000_0000000000,4.336283185840708
Trill282.wav,49,DorianGray,4,66,F# Without octave key (Chromatic),0010110000000_1001000000,70,Bb Without octave key (side key),0010100000000_0000000001,2.338129496402878
Trill283.wav,52,DorianGray,4,58,Low Bb,0010110001000_1100101000,78,F# With octave key (Chromatic),1010110000000_1001000000,2.040816326530612
Trill284.wav,59,DorianGray,4,82,Bb With octave key (side key),1010100000000_0000000001,86,High D,1000000000001_0000000000,2.923076923076923
Trill285.wav,59,DorianGray,4,84,C With octave key,1000100000000_0000000000,90,High F# (side),1000000000111_0010000100,2.264808362369338
Trill286.wav,54,DorianGray,4,66,F# Without octave key (main),0010110000000_0100000000,89,High F (front),1100100000000_0000000000,1.9736842105263157
Trill287.wav,50,DorianGray,4,78,F# With octave key (main),1010110000000_0100000000,81,A With octave key,1010100000000_0000000000,3.5331905781584583
Trill288.wav,54,DorianGray,4,67,G Without octave key,0010110000000_0000000000,90,High F# (front),1100100000000_0010000000,1.8394648829431437
Trill289.wav,54,DorianGray,4,66,F# Without octave key (Chromatic),0010110000000_1001000000,89,High F (front),1100100000000_0000000000,2.292263610315186
Trill290.wav,53,DorianGray,4,69,A Without octave key,0010100000000_0000000000,86,High D,1000000000001_0000000000,2.5612472160356345
Trill291.wav,59,DorianGray,4,85,C# With octave key,1000000000000_0000000000,90,High F# (side),1000000000111_0010000100,4.011741682974559
Trill292.wav,58,DorianGray,4,58,Low Bb,0010110001000_1100101000,73,C# Without octave key,0000000000000_0000000000,2.1303258145363406
Trill293.wav,59,DorianGray,4,84,C With octave key,1000100000000_0000000000,89,High F (side),1000000000111_0000000100,1.7241379310344829
Trill294.wav,53,DorianGray,4,70,Bb Without octave key (Bis key),0011100000000_0000000000,86,High D,1000000000001_0000000000,2.3046092184368736
Trill295.wav,59,DorianGray,4,85,C# With octave key,1000000000000_0000000000,88,High E,1000000000011_0000000100,5.456570155902004
Trill296.wav,-1,DorianGray,4,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000,4.048964218455743
Trill297.wav,54,DorianGray,4,66,F# Without octave key (main),0010110000000_0100000000,90,High F# (front),1100100000000_0010000000,1.2415349887133187
Trill298.wav,-1,DorianGray,4,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000,4.084507042253521
Trill299.wav,49,DorianGray,4,66,F# Without octave key (Chromatic),0010110000000_1001000000,70,Bb Without octave key (Bis key),0011100000000_0000000000,4.285714285714286
Trill300.wav,56,DorianGray,4,61,Low C#,0010110100000_1100101000,78,F# With octave key (main),1010110000000_0100000000,2.5889967637540456
Trill301.wav,50,DorianGray,4,81,A With octave key,1010100000000_0000000000,84,C With octave key,1000100000000_0000000000,5.959031657355679
Trill302.wav,-1,DorianGray,4,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000,5.121042830540036
Trill303.wav,49,DorianGray,4,64,E Without octave key,0010110000000_1100000000,68,G# Without octave key (default),0010111000000_0000000000,4.395604395604396
Trill304.wav,49,DorianGray,4,66,F# Without octave key (main),0010110000000_0100000000,70,Bb Without octave key (side key),0010100000000_0000000001,2.564102564102564
Trill305.wav,56,DorianGray,4,59,Low B,0010110010000_1100101000,76,E With octave key,1010110000000_1100000000,2.225519287833828
Trill306.wav,53,DorianGray,4,70,Bb Without octave key (Bis key),0011100000000_0000000000,87,High Eb,1000000000011_0000000000,2.236421725239617
Trill307.wav,51,DorianGray,4,62,D Without octave key,0010110000000_1100100000,89,High F (front),1100100000000_0000000000,2.1963824289405687
Trill308.wav,49,DorianGray,4,66,F# Without octave key (main),0010110000000_0100000000,70,Bb Without octave key (Bis key),0011100000000_0000000000,3.3549783549783543
Trill309.wav,59,DorianGray,4,83,B With octave key,1010000000000_0000000000,88,High E,1000000000011_0000000100,2.531645569620253
Trill310.wav,51,DorianGray,4,65,F Without octave key,0010110000000_1000000000,90,High F# (front),1100100000000_0010000000,1.894736842105263
Trill311.wav,55,DorianGray,4,72,C Without octave key,0000100000000_0000000000,87,High Eb,1000000000011_0000000000,2.479338842975207
Trill312.wav,59,DorianGray,4,84,C With octave key,1000100000000_0000000000,88,High E,1000000000011_0000000100,2.005730659025788
Trill313.wav,55,DorianGray,4,71,B Without octave key,0010000000000_0000000000,87,High Eb,1000000000011_0000000000,2.2869022869022873
Trill314.wav,-1,DorianGray,4,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,2.0833333333333335
Trill315.wav,51,DorianGray,4,63,Eb Without octave key,0010110000000_1100110000,89,High F (front),1100100000000_0000000000,1.6795865633074938
Trill316.wav,-1,VirginiaWoolf,5,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000,3.1767955801104972
Trill317.wav,66,VirginiaWoolf,5,61,Low C#,0010110100000_1100101000,72,C Without octave key,0000100000000_0000000000,1.4836795252225519
Trill318.wav,60,VirginiaWoolf,5,68,G# Without octave key (default),0010111000000_0000000000,70,Bb Without octave key (side key),0010100000000_0000000001,3.5816618911174785
Trill319.wav,-1,VirginiaWoolf,5,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000,2.923076923076923
Trill320.wav,72,VirginiaWoolf,5,89,High F (side),1000000000111_0000000100,90,High F# (front),1100100000000_0010000000,0.9043927648578812
Trill321.wav,69,VirginiaWoolf,5,68,G# Without octave key (default),0010111000000_0000000000,89,High F (front),1100100000000_0000000000,0.9411764705882353
Trill322.wav,60,VirginiaWoolf,5,71,B Without octave key,0010000000000_0000000000,73,C# Without octave key,0000000000000_0000000000,5.038759689922481
Trill323.wav,60,VirginiaWoolf,5,70,Bb Without octave key (Bis key),0011100000000_0000000000,73,C# Without octave key,0000000000000_0000000000,4.0084388185654
Trill324.wav,60,VirginiaWoolf,5,67,G Without octave key,0010110000000_0000000000,70,Bb Without octave key (side key),0010100000000_0000000001,3.558718861209965
Trill325.wav,65,VirginiaWoolf,5,60,Low C,0010110000000_1100101000,76,E With octave key,1010110000000_1100000000,1.0922330097087376
Trill326.wav,72,VirginiaWoolf,5,88,High E,1000000000011_0000000100,90,High F# (front),1100100000000_0010000000,1.2893982808022921
Trill327.wav,71,VirginiaWoolf,5,63,Eb Without octave key,0010110000000_1100110000,80,G# With octave key (default),1010111000000_0000000000,1.3353115727002969
Trill328.wav,60,VirginiaWoolf,5,70,Bb Without octave key (side key),0010100000000_0000000001,73,C# Without octave key,0000000000000_0000000000,4.4543429844097995
Trill329.wav,64,VirginiaWoolf,5,58,Low Bb,0010110001000_1100101000,75,Eb With octave key,1010110000000_1100110000,0.8421052631578947
Trill330.wav,72,VirginiaWoolf,5,89,High F (front),1100100000000_0000000000,90,High F# (side),1000000000111_0010000100,1.2658227848101264
Trill331.wav,61,VirginiaWoolf,5,74,D With octave key,1010110000000_1100100000,86,High D,1000000000001_0000000000,1.9163763066202093
Trill332.wav,71,VirginiaWoolf,5,63,Eb Without octave key,0010110000000_1100110000,79,G With octave key,1010110000000_0000000000,1.6791044776119401
Trill333.wav,68,VirginiaWoolf,5,62,D Without octave key,0010110000000_1100100000,84,C With octave key,1000100000000_0000000000,1.5050167224080266
Trill334.wav,70,VirginiaWoolf,5,76,E With octave key,1010110000000_1100000000,87,High Eb,1000000000011_0000000000,1.7543859649122806
Trill335.wav,69,VirginiaWoolf,5,68,G# Without octave key (default),0010111000000_0000000000,90,High F# (front),1100100000000_0010000000,1.0769230769230769
Trill336.wav,-1,VirginiaWoolf,5,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000,4.3076923076923075
Trill337.wav,60,VirginiaWoolf,5,67,G Without octave key,0010110000000_0000000000,70,Bb Without octave key (Bis key),0011100000000_0000000000,5.298913043478261
Trill338.wav,68,VirginiaWoolf,5,62,D Without octave key,0010110000000_1100100000,83,B With octave key,1010000000000_0000000000,1.5492957746478875
Trill339.wav,70,VirginiaWoolf,5,77,F With octave key,1010110000000_1000000000,87,High Eb,1000000000011_0000000000,1.8656716417910446
Trill340.wav,68,VirginiaWoolf,5,63,Eb Without octave key,0010110000000_1100110000,84,C With octave key,1000100000000_0000000000,1.4851485148514851
Trill341.wav,66,VirginiaWoolf,5,60,Low C,0010110000000_1100101000,72,C Without octave key,0000100000000_0000000000,1.4577259475218658
Trill342.wav,60,VirginiaWoolf,5,70,Bb Without octave key (Bis key),0011100000000_0000000000,72,C Without octave key,0000100000000_0000000000,3.4220532319391634
Trill343.wav,61,VirginiaWoolf,5,75,Eb With octave key,1010110000000_1100110000,87,High Eb,1000000000011_0000000000,1.8987341772151898
Trill344.wav,60,VirginiaWoolf,5,69,A Without octave key,0010100000000_0000000000,71,B Without octave key,0010000000000_0000000000,4.784688995215311
Trill345.wav,-1,VirginiaWoolf,5,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,1.9607843137254903
Trill346.wav,60,VirginiaWoolf,5,68,G# Without octave key (default),0010111000000_0000000000,70,Bb Without octave key (Bis key),0011100000000_0000000000,4.5317220543806656
Trill347.wav,66,VirginiaWoolf,5,59,Low B,0010110010000_1100101000,70,Bb Without octave key (Bis key),0011100000000_0000000000,1.3846153846153846
Trill348.wav,72,VirginiaWoolf,5,88,High E,1000000000011_0000000100,89,High F (front),1100100000000_0000000000,1.7175572519083968
Trill349.wav,66,VirginiaWoolf,5,59,Low B,0010110010000_1100101000,72,C Without octave key,0000100000000_0000000000,1.0822510822510822
Trill350.wav,65,VirginiaWoolf,5,61,Low C#,0010110100000_1100101000,76,E With octave key,1010110000000_1100000000,1.0909090909090908
Trill351.wav,60,VirginiaWoolf,5,70,Bb Without octave key (side key),0010100000000_0000000001,72,C Without octave key,0000100000000_0000000000,4.59016393442623
Trill352.wav,65,VirginiaWoolf,5,59,Low B,0010110010000_1100101000,74,D With octave key,1010110000000_1100100000,0.8571428571428571
Trill353.wav,68,VirginiaWoolf,5,62,D Without octave key,0010110000000_1100100000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.5105740181268883
Trill354.wav,61,VirginiaWoolf,5,74,D With octave key,1010110000000_1100100000,87,High Eb,1000000000011_0000000000,1.8518518518518516
Trill355.wav,60,VirginiaWoolf,5,67,G Without octave key,0010110000000_0000000000,69,A Without octave key,0010100000000_0000000000,4.153846153846154
Trill356.wav,-1,VirginiaWoolf,5,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.4326647564469912
Trill357.wav,67,VirginiaWoolf,5,62,D Without octave key,0010110000000_1100100000,85,C# With octave key,1000000000000_0000000000,1.6320474777448073
Trill358.wav,-1,VirginiaWoolf,5,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000,4.810996563573883
Trill359.wav,64,VirginiaWoolf,5,61,Low C#,0010110100000_1100101000,75,Eb With octave key,1010110000000_1100110000,1.3846153846153846
Trill360.wav,69,VirginiaWoolf,5,67,G Without octave key,0010110000000_0000000000,89,High F (front),1100100000000_0000000000,1.3353115727002969
Trill361.wav,60,VirginiaWoolf,5,66,F# Without octave key (main),0010110000000_0100000000,68,G# Without octave key (default),0010111000000_0000000000,4.181818181818182
Trill362.wav,66,VirginiaWoolf,5,58,Low Bb,0010110001000_1100101000,70,Bb Without octave key (side key),0010100000000_0000000001,1.2640449438202248
Trill363.wav,65,VirginiaWoolf,5,58,Low Bb,0010110001000_1100101000,74,D With octave key,1010110000000_1100100000,1.1111111111111112
Trill364.wav,60,VirginiaWoolf,5,69,A Without octave key,0010100000000_0000000000,72,C Without octave key,0000100000000_0000000000,4.682274247491638
Trill365.wav,61,VirginiaWoolf,5,75,Eb With octave key,1010110000000_1100110000,86,High D,1000000000001_0000000000,1.9337016574585635
Trill366.wav,66,VirginiaWoolf,5,58,Low Bb,0010110001000_1100101000,71,B Without octave key,0010000000000_0000000000,1.4354066985645935
Trill367.wav,62,VirginiaWoolf,5,73,C# Without octave key,0000000000000_0000000000,87,High Eb,1000000000011_0000000000,1.8950437317784252
Trill368.wav,66,VirginiaWoolf,5,61,Low C#,0010110100000_1100101000,73,C# Without octave key,0000000000000_0000000000,1.7401392111368912
Trill369.wav,72,VirginiaWoolf,5,89,High F (side),1000000000111_0000000100,89,High F (front),1100100000000_0000000000,0.0
Trill370.wav,66,VirginiaWoolf,5,60,Low C,0010110000000_1100101000,73,C# Without octave key,0000000000000_0000000000,1.3059701492537312
Trill371.wav,62,VirginiaWoolf,5,73,C# Without octave key,0000000000000_0000000000,86,High D,1000000000001_0000000000,1.8181818181818181
Trill372.wav,64,VirginiaWoolf,5,59,Low B,0010110010000_1100101000,75,Eb With octave key,1010110000000_1100110000,1.267605633802817
Trill373.wav,64,VirginiaWoolf,5,60,Low C,0010110000000_1100101000,75,Eb With octave key,1010110000000_1100110000,1.2345679012345678
Trill374.wav,71,VirginiaWoolf,5,62,D Without octave key,0010110000000_1100100000,79,G With octave key,1010110000000_0000000000,1.6320474777448073
Trill375.wav,72,VirginiaWoolf,5,90,High F# (side),1000000000111_0010000100,90,High F# (front),1100100000000_0010000000,1.1565836298932386
Trill376.wav,63,VirginiaWoolf,5,66,F# Without octave key (Chromatic),0010110000000_1001000000,90,High F# (front),1100100000000_0010000000,0.7751937984496124
Trill377.wav,70,VirginiaWoolf,5,76,E With octave key,1010110000000_1100000000,86,High D,1000000000001_0000000000,2.044025157232704
Trill378.wav,68,VirginiaWoolf,5,64,E Without octave key,0010110000000_1100000000,85,C# With octave key,1000000000000_0000000000,1.5267175572519083
Trill379.wav,66,VirginiaWoolf,5,59,Low B,0010110010000_1100101000,71,B Without octave key,0010000000000_0000000000,1.5776699029126209
Trill380.wav,66,VirginiaWoolf,5,58,Low Bb,0010110001000_1100101000,70,Bb Without octave key (Bis key),0011100000000_0000000000,1.1688311688311688
Trill381.wav,67,VirginiaWoolf,5,63,Eb Without octave key,0010110000000_1100110000,85,C# With octave key,1000000000000_0000000000,1.6791044776119401
Trill382.wav,-1,ThomasLaurence,6,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000,6.0227272727272725
Trill383.wav,14,ThomasLaurence,6,59,Low B,0010110010000_1100101000,89,High F (front),1100100000000_0000000000,0.7619047619047619
Trill384.wav,145,ThomasLaurence,6,67,G Without octave key,0010110000000_0000000000,73,C# Without octave key,0000000000000_0000000000,5.807086614173229
Trill385.wav,81,ThomasLaurence,6,69,A Without octave key,0010100000000_0000000000,89,High F (front),1100100000000_0000000000,1.1267605633802817
Trill386.wav,73,ThomasLaurence,6,64,E Without octave key,0010110000000_1100000000,70,Bb Without octave key (Bis key),0011100000000_0000000000,4.533333333333333
Trill387.wav,73,ThomasLaurence,6,66,F# Without octave key (Chromatic),0010110000000_1001000000,72,C Without octave key,0000100000000_0000000000,4.0
Trill388.wav,84,ThomasLaurence,6,58,Low Bb,0010110001000_1100101000,67,G Without octave key,0010110000000_0000000000,1.4211886304909562
Trill389.wav,84,ThomasLaurence,6,59,Low B,0010110010000_1100101000,67,G Without octave key,0010110000000_0000000000,1.6795865633074938
Trill390.wav,73,ThomasLaurence,6,66,F# Without octave key (Chromatic),0010110000000_1001000000,71,B Without octave key,0010000000000_0000000000,4.461942257217848
Trill391.wav,83,ThomasLaurence,6,72,C Without octave key,0000100000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,1.8095238095238095
Trill392.wav,79,ThomasLaurence,6,59,Low B,0010110010000_1100101000,70,Bb Without octave key (side key),0010100000000_0000000001,1.2534818941504178
Trill393.wav,80,ThomasLaurence,6,61,Low C#,0010110100000_1100101000,74,D With octave key,1010110000000_1100100000,0.7276507276507277
Trill394.wav,79,ThomasLaurence,6,58,Low Bb,0010110001000_1100101000,69,A Without octave key,0010100000000_0000000000,1.2195121951219514
Trill395.wav,81,ThomasLaurence,6,70,Bb Without octave key (side key),0010100000000_0000000001,89,High F (front),1100100000000_0000000000,1.155624036979969
Trill396.wav,-1,ThomasLaurence,6,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000,4.666666666666667
Trill397.wav,-1,ThomasLaurence,6,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000,6.459948320413437
Trill398.wav,82,ThomasLaurence,6,64,E Without octave key,0010110000000_1100000000,83,B With octave key,1010000000000_0000000000,1.2941176470588236
Trill399.wav,73,ThomasLaurence,6,66,F# Without octave key (main),0010110000000_0100000000,72,C Without octave key,0000100000000_0000000000,4.24757281553398
Trill400.wav,82,ThomasLaurence,6,64,E Without octave key,0010110000000_1100000000,84,C With octave key,1000100000000_0000000000,1.1752136752136753
Trill401.wav,74,ThomasLaurence,6,75,Eb With octave key,1010110000000_1100110000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.0526315789473684
Trill402.wav,73,ThomasLaurence,6,64,E Without octave key,0010110000000_1100000000,69,A Without octave key,0010100000000_0000000000,4.576659038901603
Trill403.wav,79,ThomasLaurence,6,60,Low C,0010110000000_1100101000,71,B Without octave key,0010000000000_0000000000,1.8867924528301885
Trill404.wav,75,ThomasLaurence,6,71,B Without octave key,0010000000000_0000000000,89,High F (front),1100100000000_0000000000,1.026694045174538
