Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,(Normalised) Trill Speed
Trill226.wav,38,88,High E,1000000000011_0000000100,90,High F# (side),1000000000111_0010000100,4.795605368562331
Trill227.wav,42,58,Low Bb,0010110001000_1100101000,76,E With octave key,1010110000000_1100000000,1.1660976652344597
Trill228.wav,44,64,E Without octave key,0010110000000_1100000000,82,Bb With octave key (side key),1010100000000_0000000001,1.3262492765690341
Trill229.wav,39,81,A With octave key,1010100000000_0000000000,83,B With octave key,1010000000000_0000000000,5.168736125671803
Trill230.wav,42,60,Low C,0010110000000_1100101000,78,F# With octave key (main),1010110000000_0100000000,1.6136826849804562
Trill231.wav,40,67,G Without octave key,0010110000000_0000000000,87,High Eb,1000000000011_0000000000,1.5915635971829827
Trill232.wav,42,61,Low C#,0010110100000_1100101000,79,G With octave key,1010110000000_0000000000,1.669618200225349
Trill233.wav,40,66,F# Without octave key (Chromatic),0010110000000_1001000000,86,High D,1000000000001_0000000000,1.420775386874944
Trill234.wav,43,61,Low C#,0010110100000_1100101000,83,B With octave key,1010000000000_0000000000,1.44645844867298
Trill235.wav,45,82,Bb With octave key (Bis key),1011100000000_0000000000,89,High F (side),1000000000111_0000000100,1.8966738213788927
Trill236.wav,45,82,Bb With octave key (Bis key),1011100000000_0000000000,90,High F# (side),1000000000111_0010000100,1.6752236823595683
Trill237.wav,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.7135878232163297
Trill238.wav,43,60,Low C,0010110000000_1100101000,83,B With octave key,1010000000000_0000000000,1.8773133743456023
Trill239.wav,39,82,Bb With octave key (Bis key),1011100000000_0000000000,84,C With octave key,1000100000000_0000000000,3.160774171518021
Trill240.wav,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000,5.395310081426913
Trill241.wav,41,68,G# Without octave key (default),0010111000000_0000000000,86,High D,1000000000001_0000000000,1.7089663388429888
Trill242.wav,48,66,F# Without octave key (Chromatic),0010110000000_1001000000,82,Bb With octave key (side key),1010100000000_0000000001,1.4088900782393166
Trill243.wav,43,61,Low C#,0010110100000_1100101000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.8117260940416897
Trill244.wav,39,79,G With octave key,1010110000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,4.287004269497222
Trill245.wav,38,89,High F (front),1100100000000_0000000000,90,High F# (front),1100100000000_0010000000,6.085485299978549
Trill246.wav,40,66,F# Without octave key (main),0010110000000_0100000000,86,High D,1000000000001_0000000000,1.671395693046531
Trill247.wav,48,67,G Without octave key,0010110000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,1.833458515792092
Trill248.wav,41,67,G Without octave key,0010110000000_0000000000,86,High D,1000000000001_0000000000,1.9474355748105106
