Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,(Normalised) Trill Speed
Trill650.wav,128,82,Bb With octave key (side key),1010100000000_0000000001,84,C With octave key,1000100000000_0000000000,4.939886405476372
Trill651.wav,127,65,F Without octave key,0010110000000_1000000000,74,D With octave key,1010110000000_1100100000,1.411371403569239
Trill652.wav,119,87,High Eb,1000000000011_0000000000,90,High F# (front),1100100000000_0010000000,1.5074905173361577
Trill653.wav,125,66,F# Without octave key (main),0010110000000_0100000000,76,E With octave key,1010110000000_1100000000,1.5242382207249956
Trill654.wav,128,79,G With octave key,1010110000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,3.660688410488904
Trill655.wav,124,71,B Without octave key,0010000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,1.9273550771555708
Trill656.wav,125,64,E Without octave key,0010110000000_1100000000,74,D With octave key,1010110000000_1100100000,1.4735145452502905
Trill657.wav,122,61,Low C#,0010110100000_1100101000,71,B Without octave key,0010000000000_0000000000,2.225471601837184
Trill658.wav,128,82,Bb With octave key (side key),1010100000000_0000000001,83,B With octave key,1010000000000_0000000000,4.523234633415475
Trill659.wav,127,67,G Without octave key,0010110000000_0000000000,76,E With octave key,1010110000000_1100000000,1.7689202987925832
Trill660.wav,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.3225488958326288
Trill661.wav,122,61,Low C#,0010110100000_1100101000,70,Bb Without octave key (side key),0010100000000_0000000001,1.5455262680888922
Trill662.wav,119,84,C With octave key,1000100000000_0000000000,87,High Eb,1000000000011_0000000000,2.8226780170219405
Trill663.wav,117,63,Eb Without octave key,0010110000000_1100110000,68,G# Without octave key (default),0010111000000_0000000000,4.152519614211743
Trill664.wav,118,84,C With octave key,1000100000000_0000000000,90,High F# (front),1100100000000_0010000000,1.6933594921666086
Trill665.wav,125,67,G Without octave key,0010110000000_0000000000,78,F# With octave key (main),1010110000000_0100000000,1.6774361138777416
Trill666.wav,123,61,Low C#,0010110100000_1100101000,66,F# Without octave key (Chromatic),0010110000000_1001000000,0.7377535741952018
Trill667.wav,119,83,B With octave key,1010000000000_0000000000,86,High D,1000000000001_0000000000,2.9861786065673352
Trill668.wav,127,66,F# Without octave key (Chromatic),0010110000000_1001000000,76,E With octave key,1010110000000_1100000000,1.503122825087838
Trill669.wav,125,66,F# Without octave key (Chromatic),0010110000000_1001000000,77,F With octave key,1010110000000_1000000000,1.4825643190059468
Trill670.wav,118,78,F# With octave key (main),1010110000000_0100000000,85,C# With octave key,1000000000000_0000000000,3.887751116759531
Trill671.wav,126,59,Low B,0010110010000_1100101000,63,Eb Without octave key,0010110000000_1100110000,1.6364104728521005
Trill672.wav,128,82,Bb With octave key (side key),1010100000000_0000000001,82,Bb With octave key (Bis key),1011100000000_0000000000,-0.07264492284442935
Trill673.wav,125,66,F# Without octave key (main),0010110000000_0100000000,77,F With octave key,1010110000000_1000000000,1.5242382207249952
Trill674.wav,122,61,Low C#,0010110100000_1100101000,70,Bb Without octave key (Bis key),0011100000000_0000000000,2.7426102432309754
Trill675.wav,126,59,Low B,0010110010000_1100101000,61,Low C#,0010110100000_1100101000,1.414691015838526
Trill676.wav,123,60,Low C,0010110000000_1100101000,66,F# Without octave key (Chromatic),0010110000000_1001000000,0.8238681764388363
Trill677.wav,124,71,B Without octave key,0010000000000_0000000000,79,G With octave key,1010110000000_0000000000,2.2654845735584486
Trill678.wav,127,68,G# Without octave key (default),0010111000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.8065669639254966
Trill679.wav,127,66,F# Without octave key (main),0010110000000_0100000000,75,Eb With octave key,1010110000000_1100110000,1.7104071283704951
Trill680.wav,124,70,Bb Without octave key (Bis key),0011100000000_0000000000,79,G With octave key,1010110000000_0000000000,2.0842178222536103
Trill681.wav,117,63,Eb Without octave key,0010110000000_1100110000,67,G Without octave key,0010110000000_0000000000,4.468464729500325
Trill682.wav,120,85,C# With octave key,1000000000000_0000000000,86,High D,1000000000001_0000000000,8.19707517893674
Trill683.wav,119,87,High Eb,1000000000011_0000000000,89,High F (front),1100100000000_0000000000,1.8610567346141342
Trill684.wav,118,77,F With octave key,1010110000000_1000000000,83,B With octave key,1010000000000_0000000000,4.1393115988947
Trill685.wav,124,73,C# Without octave key,0000000000000_0000000000,81,A With octave key,1010100000000_0000000000,2.3449374947379886
Trill686.wav,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000,6.21232435488843
Trill687.wav,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000,4.202448013958544
Trill688.wav,117,62,D Without octave key,0010110000000_1100100000,67,G Without octave key,0010110000000_0000000000,5.328718165159793
Trill689.wav,128,80,G# With octave key (default),1010111000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,3.8776936776070383
Trill690.wav,126,61,Low C#,0010110100000_1100101000,63,Eb Without octave key,0010110000000_1100110000,1.673662528972081
Trill691.wav,118,79,G With octave key,1010110000000_0000000000,85,C# With octave key,1000000000000_0000000000,3.660688410488904
Trill692.wav,127,65,F Without octave key,0010110000000_1000000000,75,Eb With octave key,1010110000000_1100110000,1.725839974308328
Trill693.wav,125,64,E Without octave key,0010110000000_1100000000,75,Eb With octave key,1010110000000_1100110000,1.5336981562669516
Trill694.wav,126,58,Low Bb,0010110001000_1100101000,59,Low B,0010110010000_1100101000,1.6984887454566888
Trill695.wav,118,76,E With octave key,1010110000000_1100000000,82,Bb With octave key (Bis key),1011100000000_0000000000,4.282755774019682
Trill696.wav,125,67,G Without octave key,0010110000000_0000000000,77,F With octave key,1010110000000_1000000000,1.8807224988542672
Trill697.wav,121,78,F# With octave key (Chromatic),1010110000000_1001000000,90,High F# (front),1100100000000_0010000000,0.7606884104889041
Trill698.wav,125,65,F Without octave key,0010110000000_1000000000,76,E With octave key,1010110000000_1100000000,1.661660032452805
Trill699.wav,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,2.542739692540186
Trill700.wav,117,75,Eb With octave key,1010110000000_1100110000,79,G With octave key,1010110000000_0000000000,5.861421011221505
Trill701.wav,120,84,C With octave key,1000100000000_0000000000,86,High D,1000000000001_0000000000,2.937388521971624
Trill702.wav,124,73,C# Without octave key,0000000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,2.138657288457782
Trill703.wav,118,78,F# With octave key (main),1010110000000_0100000000,84,C With octave key,1000100000000_0000000000,3.812066856604192
Trill704.wav,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000,4.020189737066147
Trill705.wav,124,72,C Without octave key,0000100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,2.3273550771555707
Trill706.wav,126,60,Low C,0010110000000_1100101000,63,Eb Without octave key,0010110000000_1100110000,1.8921547285963563
Trill707.wav,119,86,High D,1000000000001_0000000000,89,High F (front),1100100000000_0000000000,2.2475406920047587
Trill708.wav,125,67,G Without octave key,0010110000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.5868132528236694
Trill709.wav,123,58,Low Bb,0010110001000_1100101000,63,Eb Without octave key,0010110000000_1100110000,1.3876723343501827
Trill557.wav,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000,5.820384561862212
Trill580.wav,115,74,D With octave key,1010110000000_1100100000,83,B With octave key,1010000000000_0000000000,2.4796273235548627
Trill581.wav,114,77,F With octave key,1010110000000_1000000000,89,High F (front),1100100000000_0000000000,1.5255158045947437
Trill582.wav,115,77,F With octave key,1010110000000_1000000000,85,C# With octave key,1000000000000_0000000000,3.092277943165393
Trill583.wav,116,68,G# Without octave key (default),0010111000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,1.4497388352718428
Trill584.wav,109,70,Bb Without octave key (side key),0010100000000_0000000001,75,Eb With octave key,1010110000000_1100110000,2.1927650834043124
