Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,(Normalised) Trill Speed
Trill197.wav,41,68,G# Without octave key (default),0010111000000_0000000000,87,High Eb,1000000000011_0000000000,1.5097467360877914
Trill198.wav,47,71,B Without octave key,0010000000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,2.440833999807916
Trill199.wav,39,84,C With octave key,1000100000000_0000000000,85,C# With octave key,1000000000000_0000000000,5.492019346533355
Trill200.wav,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000,5.017956559606503
Trill201.wav,30,78,F# With octave key (Chromatic),1010110000000_1001000000,90,High F# (side),1000000000111_0010000100,1.0369699733150326
Trill202.wav,42,59,Low B,0010110010000_1100101000,77,F With octave key,1010110000000_1000000000,0.9298444725778876
Trill203.wav,39,79,G With octave key,1010110000000_0000000000,81,A With octave key,1010100000000_0000000000,4.757744518867151
Trill204.wav,37,72,C Without octave key,0000100000000_0000000000,75,Eb With octave key,1010110000000_1100110000,3.9770585552130346
Trill205.wav,35,77,F With octave key,1010110000000_1000000000,90,High F# (side),1000000000111_0010000100,1.269030232204573
Trill206.wav,43,61,Low C#,0010110100000_1100101000,84,C With octave key,1000100000000_0000000000,1.2059605050239206
Trill207.wav,48,66,F# Without octave key (main),0010110000000_0100000000,82,Bb With octave key (side key),1010100000000_0000000001,2.0448682825267506
Trill208.wav,43,59,Low B,0010110010000_1100101000,81,A With octave key,1010100000000_0000000000,1.1114482717305982
Trill209.wav,46,62,D Without octave key,0010110000000_1100100000,90,High F# (front),1100100000000_0010000000,0.947986949977246
Trill210.wav,38,86,High D,1000000000001_0000000000,87,High Eb,1000000000011_0000000000,5.140560422728803
Trill211.wav,47,69,A Without octave key,0010100000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,2.294833642076688
Trill212.wav,35,79,G With octave key,1010110000000_0000000000,90,High F# (side),1000000000111_0010000100,1.4401298811645389
Trill213.wav,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000,3.0773598409529184
Trill214.wav,38,89,High F (side),1000000000111_0000000100,90,High F# (side),1000000000111_0010000100,4.568339813465502
Trill215.wav,37,73,C# Without octave key,0000000000000_0000000000,74,D With octave key,1010110000000_1100100000,4.002512483589853
Trill216.wav,47,70,Bb Without octave key (Bis key),0011100000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,2.3656241797827176
Trill217.wav,47,68,G# Without octave key (default),0010111000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,1.9046106786524537
Trill218.wav,42,59,Low B,0010110010000_1100101000,78,F# With octave key (main),1010110000000_0100000000,1.0438500634706247
Trill219.wav,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,2.01518727546784
Trill220.wav,37,73,C# Without octave key,0000000000000_0000000000,75,Eb With octave key,1010110000000_1100110000,3.4001028452056596
Trill221.wav,45,81,A With octave key,1010100000000_0000000000,89,High F (side),1000000000111_0000000100,1.712594433766247
Trill222.wav,44,62,D Without octave key,0010110000000_1100100000,82,Bb With octave key (side key),1010100000000_0000000001,1.5387543885899253
Trill223.wav,37,72,C Without octave key,0000100000000_0000000000,74,D With octave key,1010110000000_1100100000,3.5180467394365205
Trill224.wav,39,83,B With octave key,1010000000000_0000000000,85,C# With octave key,1000000000000_0000000000,5.23605097510933
Trill225.wav,45,81,A With octave key,1010100000000_0000000000,90,High F# (side),1000000000111_0010000100,1.6267750914619694
Trill226.wav,38,88,High E,1000000000011_0000000100,90,High F# (side),1000000000111_0010000100,4.516489028517717
Trill227.wav,42,58,Low Bb,0010110001000_1100101000,76,E With octave key,1010110000000_1100000000,0.8766559516506264
Trill228.wav,44,64,E Without octave key,0010110000000_1100000000,82,Bb With octave key (side key),1010100000000_0000000001,1.3343126257153217
Trill229.wav,39,81,A With octave key,1010100000000_0000000000,83,B With octave key,1010000000000_0000000000,4.883258064697037
Trill230.wav,42,60,Low C,0010110000000_1100101000,78,F# With octave key (main),1010110000000_0100000000,1.3242408708893216
Trill231.wav,40,67,G Without octave key,0010110000000_0000000000,87,High Eb,1000000000011_0000000000,1.6336757268990862
Trill232.wav,42,61,Low C#,0010110100000_1100101000,79,G With octave key,1010110000000_0000000000,1.3801764794200724
Trill233.wav,40,66,F# Without octave key (Chromatic),0010110000000_1001000000,86,High D,1000000000001_0000000000,1.4373259376572074
Trill234.wav,43,61,Low C#,0010110100000_1100101000,83,B With octave key,1010000000000_0000000000,1.1570168564392234
Trill235.wav,45,82,Bb With octave key (Bis key),1011100000000_0000000000,89,High F (side),1000000000111_0000000100,1.7798931578207815
Trill236.wav,45,82,Bb With octave key (Bis key),1011100000000_0000000000,90,High F# (side),1000000000111_0010000100,1.5584127364117017
Trill237.wav,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.424148109304995
Trill238.wav,43,60,Low C,0010110000000_1100101000,83,B With octave key,1010000000000_0000000000,1.5878717821106108
Trill239.wav,39,82,Bb With octave key (Bis key),1011100000000_0000000000,84,C With octave key,1000100000000_0000000000,2.8761479502342837
Trill240.wav,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000,5.105909014970087
Trill241.wav,41,68,G# Without octave key (default),0010111000000_0000000000,86,High D,1000000000001_0000000000,1.750510726762257
Trill242.wav,48,66,F# Without octave key (Chromatic),0010110000000_1001000000,82,Bb With octave key (side key),1010100000000_0000000001,1.4253940742460278
Trill243.wav,43,61,Low C#,0010110100000_1100101000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.5222844594849354
Trill244.wav,39,79,G With octave key,1010110000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,3.9990432359711616
Trill245.wav,38,89,High F (front),1100100000000_0000000000,90,High F# (front),1100100000000_0010000000,5.8063689598915955
Trill246.wav,40,66,F# Without octave key (main),0010110000000_0100000000,86,High D,1000000000001_0000000000,1.710555693596222
Trill247.wav,48,67,G Without octave key,0010110000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,1.8755695354516613
Trill248.wav,41,67,G Without octave key,0010110000000_0000000000,86,High D,1000000000001_0000000000,1.989547598352131
Trill249.wav,35,78,F# With octave key (main),1010110000000_0100000000,90,High F# (side),1000000000111_0010000100,1.5420013960930834
Trill250.wav,45,83,B With octave key,1010000000000_0000000000,90,High F# (side),1000000000111_0010000100,1.7999371616100601
Trill251.wav,48,65,F Without octave key,0010110000000_1000000000,82,Bb With octave key (side key),1010100000000_0000000001,1.9848674592447693
Trill127.wav,33,65,F Without octave key,0010110000000_1000000000,86,High D,1000000000001_0000000000,1.839383969703147
Trill128.wav,36,58,Low Bb,0010110001000_1100101000,79,G With octave key,1010110000000_0000000000,1.1319627158310708
Trill129.wav,26,64,E Without octave key,0010110000000_1100000000,67,G Without octave key,0010110000000_0000000000,5.4858319892676315
Trill130.wav,26,63,Eb Without octave key,0010110000000_1100110000,66,F# Without octave key (main),0010110000000_0100000000,4.16643380611623
Trill131.wav,29,58,Low Bb,0010110001000_1100101000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.1221945214888795
Trill132.wav,35,76,E With octave key,1010110000000_1100000000,88,High E,1000000000011_0000000100,1.9373045690273383
Trill133.wav,27,71,B Without octave key,0010000000000_0000000000,72,C Without octave key,0000100000000_0000000000,3.4404075962418306
Trill134.wav,33,66,F# Without octave key (Chromatic),0010110000000_1001000000,87,High Eb,1000000000011_0000000000,1.737749060339358
Trill135.wav,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000,3.804013462164416
Trill136.wav,32,58,Low Bb,0010110001000_1100101000,80,G# With octave key (default),1010111000000_0000000000,1.902207210413353
Trill137.wav,28,60,Low C,0010110000000_1100101000,89,High F (front),1100100000000_0000000000,1.1286878964710734
Trill138.wav,36,59,Low B,0010110010000_1100101000,79,G With octave key,1010110000000_0000000000,1.4618456708210792
Trill139.wav,29,58,Low Bb,0010110001000_1100101000,83,B With octave key,1010000000000_0000000000,1.7795528456826437
Trill140.wav,29,59,Low B,0010110010000_1100101000,83,B With octave key,1010000000000_0000000000,1.6931479457592051
Trill141.wav,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,1.9980756889288451
Trill142.wav,29,59,Low B,0010110010000_1100101000,84,C With octave key,1000100000000_0000000000,1.2678821393273199
Trill143.wav,26,66,F# Without octave key (main),0010110000000_0100000000,66,F# Without octave key (Chromatic),0010110000000_1001000000,-0.01416749569299399
Trill144.wav,26,63,Eb Without octave key,0010110000000_1100110000,65,F Without octave key,0010110000000_1000000000,5.407518546415384
Trill145.wav,35,76,E With octave key,1010110000000_1100000000,89,High F (side),1000000000111_0000000100,0.9660119913090575
Trill146.wav,27,70,Bb Without octave key (Bis key),0011100000000_0000000000,71,B Without octave key,0010000000000_0000000000,3.18870348919476
Trill147.wav,33,65,F Without octave key,0010110000000_1000000000,87,High Eb,1000000000011_0000000000,1.724390515613627
Trill148.wav,35,78,F# With octave key (main),1010110000000_0100000000,89,High F (side),1000000000111_0000000100,1.4238502308172536
Trill149.wav,35,78,F# With octave key (Chromatic),1010110000000_1001000000,89,High F (side),1000000000111_0000000100,1.6598649092899338
Trill150.wav,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000,5.359679905638246
Trill151.wav,33,64,E Without octave key,0010110000000_1100000000,87,High Eb,1000000000011_0000000000,1.7699560432022123
Trill152.wav,34,78,F# With octave key (main),1010110000000_0100000000,88,High E,1000000000011_0000000100,1.878638271609238
Trill153.wav,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000,6.009929234008805
Trill154.wav,27,70,Bb Without octave key (side key),0010100000000_0000000001,71,B Without octave key,0010000000000_0000000000,5.1748421077051105
Trill155.wav,34,79,G With octave key,1010110000000_0000000000,89,High F (side),1000000000111_0000000100,1.8726979706754927
Trill156.wav,27,68,G# Without octave key (default),0010111000000_0000000000,69,A Without octave key,0010100000000_0000000000,5.1053020363331365
Trill157.wav,35,77,F With octave key,1010110000000_1000000000,88,High E,1000000000011_0000000100,2.327632595912177
Trill158.wav,31,75,Eb With octave key,1010110000000_1100110000,88,High E,1000000000011_0000000100,1.831761617004381
Trill159.wav,34,80,G# With octave key (default),1010111000000_0000000000,89,High F (side),1000000000111_0000000100,1.8100193640015962
Trill160.wav,26,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000,4.8201022735837205
Trill161.wav,26,64,E Without octave key,0010110000000_1100000000,66,F# Without octave key (Chromatic),0010110000000_1001000000,1.902208295888367
Trill162.wav,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000,3.656551867702953
Trill163.wav,32,59,Low B,0010110010000_1100101000,80,G# With octave key (default),1010111000000_0000000000,1.7543196497738511
Trill164.wav,34,80,G# With octave key (default),1010111000000_0000000000,88,High E,1000000000011_0000000100,1.9846199040258399
Trill165.wav,27,70,Bb Without octave key (side key),0010100000000_0000000001,70,Bb Without octave key (Bis key),0011100000000_0000000000,-0.006502040844006664
Trill166.wav,34,79,G With octave key,1010110000000_0000000000,88,High E,1000000000011_0000000100,1.777783396721103
Trill167.wav,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.6290232299790264
Trill168.wav,36,61,Low C#,0010110100000_1100101000,81,A With octave key,1010100000000_0000000000,1.8808746271678567
Trill169.wav,36,60,Low C,0010110000000_1100101000,81,A With octave key,1010100000000_0000000000,1.5537751462605676
Trill170.wav,29,61,Low C#,0010110100000_1100101000,85,C# With octave key,1000000000000_0000000000,1.5883949411126754
Trill171.wav,26,66,F# Without octave key (Chromatic),0010110000000_1001000000,68,G# Without octave key (default),0010111000000_0000000000,3.669073756584044
Trill172.wav,27,72,C Without octave key,0000100000000_0000000000,73,C# Without octave key,0000000000000_0000000000,6.129180824397654
Trill173.wav,26,62,D Without octave key,0010110000000_1100100000,65,F Without octave key,0010110000000_1000000000,6.275139820090585
Trill174.wav,27,69,A Without octave key,0010100000000_0000000000,70,Bb Without octave key (Bis key),0011100000000_0000000000,5.868186725780681
Trill175.wav,28,61,Low C#,0010110100000_1100101000,89,High F (front),1100100000000_0000000000,1.0660776671939498
Trill176.wav,36,58,Low Bb,0010110001000_1100101000,78,F# With octave key (main),1010110000000_0100000000,1.7486514291271333
Trill177.wav,29,60,Low C,0010110000000_1100101000,84,C With octave key,1000100000000_0000000000,1.4070194877669937
Trill178.wav,33,64,E Without octave key,0010110000000_1100000000,86,High D,1000000000001_0000000000,1.6898186103238442
Trill179.wav,34,78,F# With octave key (Chromatic),1010110000000_1001000000,88,High E,1000000000011_0000000100,1.983109618229378
Trill180.wav,36,60,Low C,0010110000000_1100101000,80,G# With octave key (default),1010111000000_0000000000,1.6889939208247737
Trill181.wav,31,75,Eb With octave key,1010110000000_1100110000,89,High F (side),1000000000111_0000000100,1.6468661540545868
Trill182.wav,33,66,F# Without octave key (main),0010110000000_0100000000,87,High Eb,1000000000011_0000000000,1.8400326704474468
Trill183.wav,35,77,F With octave key,1010110000000_1000000000,89,High F (side),1000000000111_0000000100,1.766491038245243
Trill184.wav,29,60,Low C,0010110000000_1100101000,85,C# With octave key,1000000000000_0000000000,1.0660777521289448
Trill252.wav,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.6005335174383062
Trill253.wav,49,66,F# Without octave key (main),0010110000000_0100000000,69,A Without octave key,0010100000000_0000000000,3.982225222922042
Trill254.wav,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000,4.774037598223697
Trill255.wav,59,85,C# With octave key,1000000000000_0000000000,89,High F (side),1000000000111_0000000100,3.286720188304833
Trill256.wav,51,64,E Without octave key,0010110000000_1100000000,89,High F (front),1100100000000_0000000000,1.8497722609954228
Trill257.wav,58,59,Low B,0010110010000_1100101000,73,C# Without octave key,0000000000000_0000000000,1.9915377286546638
Trill258.wav,52,59,Low B,0010110010000_1100101000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.2970597843827683
Trill259.wav,50,77,F With octave key,1010110000000_1000000000,81,A With octave key,1010100000000_0000000000,4.410376975076803
Trill260.wav,50,77,F With octave key,1010110000000_1000000000,80,G# With octave key (default),1010111000000_0000000000,4.71104517506738
Trill261.wav,57,61,Low C#,0010110100000_1100101000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.801823146944941
